"area_anomaly_percent","ID","latitude","longitude"
-36.6900107316318,10388,-27.308741,-63.919415
-5.09919287923362,10389,-27.346798,-57.639173
-6.64932424351155,10390,-27.397492,-56.784806
-65.1411686530658,10391,-27.399772,-58.024545
-2.94400087798721,10392,-27.413657,-68.686194
-0.506902677945668,10393,-27.419939,-57.944513
-62.301024428684,10394,-27.446953,-63.828909
-10.7835847319595,10395,-27.464583,-69.24375
15.7749367685001,10396,-27.525972,-51.78948
0.724360752944298,10397,-27.525605,-48.428329
-6.7936069833603,10398,-27.563772,-68.623731
-5.54896733081577,10399,-27.649264,-68.571875
-0.384435176862316,104,58.532267,15.039006
-6.08905136070144,10400,-28.015777,-57.859609
-10.0758198593222,10401,-28.068853,-58.050908
1.21357841398308,10402,-28.06866,-56.739036
-11.2942918127521,10403,-28.070199,-61.945383
-29.6993820562906,10404,-28.090441,-58.096707
-4.92841758520207,10405,-28.106293,-62.12999
2.18804808430547,10406,-28.126886,-56.834217
3.13229819818544,10407,-28.139482,-56.863934
4.25072418787503,10408,-28.143236,-62.2946
3.34238706253318,10409,-28.159915,-62.349597
49.8098376960296,10410,-28.206594,-62.372855
-100,10411,-28.243634,-58.347658
-13.6330781757539,10412,-28.285417,-68.840625
-5.24250846496478,10413,-28.321577,-57.486696
-3.63345220430663,10414,-28.525275,-57.204308
7.53924040735745,10415,-28.555233,-52.542708
2.8500303921782,10416,-28.599234,-57.567593
4.51023475020495,10417,-28.605007,-48.857703
5.80247356157018,10418,-28.664442,-57.855278
12.6264400598879,10419,-28.7927,-60.322348
-89.5195085235364,10420,-28.939576,-63.168758
-83.630158036913,10421,-29.161118,-64.16009
-49.8234275507561,10422,-29.194707,-64.182292
5.10568538710952,10423,-29.246294,-49.740625
-50.7922328004515,10424,-29.282853,-64.296529
-97.7261844076803,10425,-29.298596,-63.120137
4.5632082251594,10426,-29.339124,-60.614583
-99.2490286348647,10427,-29.34332,-63.096596
-33.1049110784794,10428,-29.347917,-64.29375
-12.3827417663957,10429,-29.428605,-64.346875
5.00555011426705,10430,-29.447086,-60.622476
10.9723186059064,10431,-29.447655,-53.287721
-1.96958491656678,10432,-29.545754,-56.81891
-98.5960677411188,10433,-29.672097,-62.246544
-0.927819566247252,10434,-29.692019,-60.725346
-95.2686111067231,10435,-29.729764,-62.333621
1.38661227715159,10436,-29.811365,-50.132292
-99.3445192547469,10437,-29.888465,-62.346875
-76.6831623679524,10438,-29.890275,-62.297403
7.5975602534494,10439,-29.960304,-63.252007
-3.01786154824094,10440,-29.98069,-50.136664
0.305888964714369,10441,-29.981249,-50.385416
1.31314213602867,10442,-30.002326,-61.406691
-1.91413882723427,10443,-30.074439,-61.320269
14.9363679393079,10444,-30.081713,-61.234375
45.040145040145,10445,-30.119834,-65.148546
-1.06652524895411,10446,-30.1354,-60.135434
-3.1360988971779,10447,-30.146163,-50.216412
-3.6767744301905,10448,-30.172917,-50.24375
-19.8881506180652,10449,-30.189583,-69.066029
1.07573286496885,10450,-30.214315,-50.572232
-37.1197560395596,10451,-30.251718,-60.635054
-0.589897551051356,10452,-30.336996,-50.315283
0.967706054651288,10453,-30.364583,-50.945426
-23.6677481968528,10454,-30.404447,-59.933052
1.2799400195472,10455,-30.531772,-50.611445
-94.2133815551537,10456,-30.576248,-59.71875
-18.44656016352,10458,-30.768757,-64.752076
-13.88467931697,10459,-30.904258,-60.012007
1.2330762608973,10460,-31.057866,-51.000625
-34.9294774979986,10461,-31.175272,-60.09562
4.86301099671189,10462,-31.373653,-64.432522
-36.5342163355408,10463,-31.472731,-68.652198
-28.1977098231041,10464,-31.476479,-60.57309
-42.9936737837506,10465,-31.633638,-60.671504
2.78668709379949,10466,-31.817732,-64.502163
-56.2361012294504,10467,-31.877409,-60.782364
-39.064738301333,10468,-31.988882,-60.838262
3.98543433472282,10469,-32.067746,-52.528125
1.92647554183568,10470,-32.181286,-64.422954
5.65900054313801,10471,-32.227184,-64.640221
4.2426891001129,10472,-32.425786,-52.503521
-57.5150904743308,10473,-32.54673,-60.332292
19.2974956360657,10474,-32.593665,-55.771476
-29.7649025687984,10475,-32.600139,-60.420498
-45.5205348615091,10476,-32.634269,-60.389949
-47.3106978996657,10477,-32.711015,-60.057718
-42.1561316547499,10478,-32.767327,-60.15506
-12.9358225731283,10479,-32.810417,-65.464583
-41.8240086873322,10480,-32.820704,-60.074069
-1.84621276437105,10481,-32.873885,-56.804575
0.593991632778966,10482,-32.905069,-52.970315
5.48853385501577,10483,-32.99357,-69.131222
5.60833084257083,10484,-33.299523,-68.723573
-28.4754807249977,10485,-33.502083,-63.102083
-48.0915828917612,10486,-33.53125,-61.78125
-18.8564287534992,10487,-33.585417,-66.627083
-6.45063194428737,10488,-33.645392,-63.136946
-37.5997575351534,10489,-33.702094,-63.227072
-40.6698968901897,10490,-33.710417,-61.435417
-10.8966237217358,10491,-33.727418,-62.514871
-4.24707339486196,10492,-33.852508,-70.886975
1.94528300264038,10493,-33.923936,-54.25625
-1.68581061774959,10494,-33.952249,-61.485481
-49.5544893762851,10495,-33.976588,-63.049547
10.1239614392031,10496,-34.043897,-71.584375
32.7450558989983,10497,-34.095715,-71.175764
1.92678227360309,10498,-34.185397,-69.702027
-97.7250896364138,10499,-34.229862,-62.859375
0.0872707861584977,105,58.368979,12.368581
-1.11305954063089,10500,-34.297986,-53.889738
-100,10501,-34.304727,-63.414452
-85.8745153147526,10502,-34.427083,-63.615625
-8.20427350900604,10503,-34.496057,-61.121176
-39.6552062730576,10504,-34.664869,-61.019781
-99.8650531719839,10505,-34.716903,-62.307118
-39.8354211721821,10506,-34.724843,-62.591207
-16.6112238810892,10507,-34.78125,-62.235417
6.6574839302112,10508,-34.793308,-72.057448
-100,10509,-34.822917,-63.90625
-87.6432905286639,10510,-34.822923,-63.689595
-0.408890923101802,10511,-34.846119,-55.086842
-40.9566528327286,10512,-34.914583,-62.252083
-3.36967108713569,10513,-34.946526,-68.860417
-12.823849323524,10514,-35.027083,-65.497917
18.6715437908104,10515,-35.027802,-68.680208
-100,10516,-35.103395,-64.161592
-53.8088924246442,10517,-35.285948,-62.439659
-24.6257558351812,10518,-35.399127,-64.257609
-66.3101088946709,10519,-35.411843,-62.259981
-4.09380438271918,10520,-35.532419,-58.085561
-5.22106868334028,10521,-35.591759,-58.058974
-37.4889645604742,10522,-35.63544,-62.513945
-37.4181944487432,10523,-35.637847,-62.583616
6.15908271375658,10524,-35.674069,-71.34355
-39.8058842160525,10525,-35.680488,-62.685975
-10.9281494187155,10526,-35.76734,-57.996701
1.70283076031792,10527,-35.788128,-62.903606
-16.5928080917425,10528,-35.796537,-61.89936
-100,10529,-35.833887,-64.1942
-3.12372308529734,10530,-35.93823,-62.490543
-74.366163058339,10531,-35.972289,-63.6407
-40.8496395720929,10532,-36.007245,-62.342091
-0.075023162271476,10533,-36.01651,-70.557314
-35.7538898464614,10534,-36.026934,-63.669374
-1.46676260585599,10535,-36.195191,-70.470262
-0.137810447366298,10536,-36.392929,-70.630208
-1.72685862502954,10537,-36.84375,-62.04375
-2.11389116173578,10538,-36.873333,-56.95625
1.41879853795457,10539,-36.90625,-62.310417
0.931121342501052,10540,-37.027083,-62.65625
0.480198959178636,10541,-37.222917,-63.572917
4.70658375371235,10542,-37.239583,-63.014583
1.16535113638803,10543,-37.247917,-63.763542
0.236920337422847,10544,-37.28125,-63.147917
0.410745962948738,10545,-37.375988,-71.373958
0.258773605713507,10546,-37.377083,-63.597917
-12.4908081914224,10547,-37.827083,-63.697917
-9.34154770388419,10548,-37.835417,-65.514583
-32.0706003114208,10549,-37.892857,-62.546875
3.9616433204851,10550,-37.897285,-73.388347
-99.1369815628641,10551,-38.052297,-65.944544
-98.2190072214993,10552,-38.110124,-65.854611
8.45509931150627,10553,-38.123761,-73.383748
0.225565717543823,10554,-38.302083,-63.714583
2.98018288937697,10555,-38.425758,-61.758893
-1.92633965436992,10556,-38.435417,-65.910417
-13.3104771761865,10557,-38.44375,-63.947917
-1.80279669234035,10558,-38.53125,-65.872917
-1.22964099940308,10559,-38.540215,-63.464603
-11.2279180089065,10560,-38.63125,-63.110417
-3.44972567558955,10561,-38.677083,-64.172917
7.2393993993994,10562,-38.685417,-71.261663
1.55288225639986,10563,-38.752083,-62.95625
1.53430596854876,10564,-38.826966,-73.389467
4.52895691967809,10565,-38.871805,-71.207625
4.1051477249249,10566,-38.934377,-61.340581
1.36874957163225,10567,-38.962699,-71.054014
0.123309287338007,10568,-39.00625,-63.739583
0.222867326073724,10569,-39.039583,-70.377083
3.0817224437674,10570,-39.060749,-72.06753
0.280380496013926,10571,-39.106312,-68.589656
1.81645286512831,10572,-39.155391,-72.159292
0.493070469663694,10573,-39.197585,-71.80202
2.2581467623123,10574,-39.365812,-71.220329
1.57462303393013,10575,-39.563013,-71.420379
-26.4035666491466,10576,-39.685802,-66.815564
2.47975535090813,10577,-39.775742,-72.455425
2.97346918607977,10578,-39.839069,-71.513465
1.32715370362223,10579,-39.876773,-71.880877
0.770902163883669,10580,-40.014586,-69.989586
4.65424314604643,10581,-40.062173,-71.320212
2.58235946650157,10582,-40.153623,-71.626161
-0.652231354388304,10583,-40.234667,-72.14274
-32.4579980234364,10584,-40.364641,-66.185359
2.80289928383771,10585,-40.377083,-71.264583
-4.39825013462214,10586,-40.412191,-72.00394
7.89092207167357,10587,-40.489734,-71.456254
-1.77769560220101,10588,-40.572917,-62.70625
-1.45381428671203,10589,-40.577214,-71.761868
-0.352379201919408,10590,-40.586279,-70.753766
-9.90487792899672,10591,-40.614583,-65.90625
-1.71103539340886,10592,-40.634506,-71.85358
0.934479140621699,10593,-40.660363,-71.289641
0.345541647349726,10594,-40.71875,-62.502083
