"ID","obs_bl_median","year_count","start_year","end_year","obs_count_2024","storage_long_term_mean","storage_long_term_mean_smooth","storage_long_term_median","storage_long_term_sd","storage_2024_mean","storage_2024_mean_smooth","storage_2024_median","storage_2024_sd","storage_anomaly_volume","storage_anomaly_volume_smooth","storage_anomaly_percent","storage_anomaly_percent_smooth","lake_name","country_name","basin_id","basin_name","altimetry","latitude","longitude","HYBAS_ID","Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat"
98648,5,32,"1993","2024",3,3.74012701291787,3.73356802839982,3.73883461952209,0.176184927536418,3.9049379825592,3.93974208831787,3.93974208831787,0.0602824794860118,0.164810969641334,0.206174059918052,4.40656076844717,5.52217231210909,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.481559753418,-94.9145812988281,7020021430,98648,NA,"Canada","North America","CanVec",1,0,1.32,10.23,2.51,4.28,0,3,3.2,0.026,1905.5,365,1.8,6.1,-94.914583,50.48156
98661,5,32,"1993","2024",4,25.2017157872518,25.3267770247026,25.3879852294922,1.3164309737179,26.6128096580505,26.6728534698486,26.6728534698486,0.120087623596191,1.41109387079875,1.34607644514604,5.59919762095145,5.3148351400304,"","Canada","7030022250","Hudson Bay Coast","ICESat2",50.4761848449707,-90.2022323608398,7020021430,98661,NA,"Canada","North America","CanVec",1,0,4.49,34.69,4.62,24.38,0,3,5.4,0.488,578.2,396,2.15,70.4,-90.202235,50.476186
98720,5,32,"1993","2024",5,32.402106385482,32.4888686631855,32.4557781219482,1.59936044890261,32.2483833312988,32.7435333251953,32.6805953979492,2.06883895870036,-0.15372305418316,0.254664662009795,-0.474423027794382,0.78385204683463,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.4576568603516,-94.9470062255859,7020021430,98720,NA,"Canada","North America","CanVec",1,0,3.52,28.16,4.24,33.64,0,3,9.6,1.362,285.9,324,4.56,340.1,-94.947005,50.457658
98782,5,32,"1993","2024",3,56.1676787734032,56.3196233808994,56.463228225708,2.40215074977568,58.300537109375,58.300537109375,58.300537109375,0,2.13285833597183,1.98091372847557,3.79730546561557,3.51727090765204,"","Canada","7030022250","Hudson Bay Coast","ICESat2",50.4403991699219,-90.1757278442383,7020021430,98782,NA,"Canada","North America","CanVec",1,0,9.02,77.22,7.26,60.29,0,3,6.7,5.487,127.2,399,2.15,658.3,-90.175726,50.440399
98839,4,32,"1993","2024",3,6.38870113463629,6.43298559642973,6.44016933441162,0.395039005738556,6.4189510345459,6.73643398284912,6.73643398284912,0.549896596997945,0.0302498999096095,0.303448386419387,0.473490609000473,4.71706926544027,"","Canada","7030022250","Hudson Bay Coast","ICESat2",50.4225158691406,-89.8970642089844,7020021430,98839,NA,"Canada","North America","CanVec",1,0,1.75,14.15,3.02,7.1,0,3,4.1,1.84,44.6,390,2.12,259.3,-89.897063,50.422514
98963,6,32,"1993","2024",3,0.945163460933007,0.851534217676398,0.163901194930077,1.34001633477936,1.34508928920453,2.01720333099365,2.01720333099365,1.16413566885924,0.399925828271521,1.16566911331725,42.3128744182238,136.89046066734,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.3818893432617,-113.802024841309,7020021430,98963,NA,"Canada","North America","CanVec",1,0,1.91,12.49,2.55,5.78,0,3,3,0.561,119.2,1020,1.46,108.7,-113.802022,50.381888
98967,3.5,29,"1994","2024",3,13.5846888320615,13.625414896493,13.6768102645874,0.81519296554276,14.6060177485148,14.3158912658691,14.3158912658691,0.502513808563552,1.02132891645335,0.690476369376134,7.51823563336169,5.06756215954828,"","Canada","7030033480","St Lawrence","ICESat2",50.3812828063965,-66.34326171875,7020024600,98967,NA,"Canada","North America","CanVec",1,0,1.19,10.41,2.7,13.8,0,3,11.6,0.262,609.5,156,8.42,9.7,-66.343262,50.381284
99045,5,31,"1993","2024",3,8.27247378579501,8.30841147324135,8.32205104827881,0.322310532958848,8.22720940907796,8.04311084747314,8.04311084747314,0.320832415838277,-0.0452643767170517,-0.265300625768202,-0.547168572413937,-3.19315703877507,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.3556594848633,-92.2729568481445,7020021430,99045,NA,"Canada","North America","CanVec",1,0,1.51,8.34,1.91,8.13,0,3,5.4,0.086,1093.7,355,3.11,7,-92.272955,50.355659
99700,5,32,"1993","2024",3,19.4885261477405,19.6001287125449,19.5024833679199,0.929554393527933,20.4542942047119,20.3647747039795,20.3647747039795,0.155052323536754,0.965768056971427,0.764645991434577,4.95557257460128,3.90122943909634,"","Canada","7030014930","Columbia and Northwestern United States","ICESat2",50.1141510009766,-119.277229309082,7020014250,99700,NA,"Canada","North America","CanVec",1,0,2.3,11.11,2.07,25.33,0,3,11,0.142,2064.3,1359,6.26,22.2,-119.277232,50.11415
99849,12,32,"1993","2024",3,43.8976476470386,43.9660300389389,44.227653503418,3.47379314040592,48.9732971191406,48.9732971191406,48.9732971191406,0,5.07564947210206,5.00726708020169,11.562463467093,11.3889452283205,"","Canada","7030022240","Saskatchewan - Nelson","Sentinel2",50.0504341125488,-101.694793701172,7020021430,99849,NA,"Canada","North America","CanVec",2,721,4.61,31.21,4.1,11.2,11.2,2,2.4,2.853,45.4,543,4.92,3484.9,-101.694792,50.050433
99849,12,32,"1993","2024",3,43.8976476470386,43.9660300389389,44.227653503418,3.47379314040592,48.9732971191406,48.9732971191406,48.9732971191406,0,5.07564947210206,5.00726708020169,11.562463467093,11.3889452283205,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.0504341125488,-101.694793701172,7020021430,99849,NA,"Canada","North America","CanVec",2,721,4.61,31.21,4.1,11.2,11.2,2,2.4,2.853,45.4,543,4.92,3484.9,-101.694792,50.050433
99928,4,30,"1993","2024",3,8.23887408004617,8.21204674918697,8.19469499588013,0.593031544685143,8.50872548421224,8.20322799682617,8.20322799682617,0.529137169737302,0.269851404166072,-0.00881875236079388,3.27534322705124,-0.107387995102037,"","Canada","7030033480","St Lawrence","ICESat2",50.0179595947266,-67.0605850219727,7020024600,99928,NA,"Canada","North America","CanVec",1,0,1.64,20.23,4.46,10.24,0,3,6.3,0.666,178,156,3.62,26.1,-67.060586,50.017959
100019,6,32,"1993","2024",3,2.51564177036285,2.5487834412711,2.61341214179993,0.526574710160842,2.45671796798706,2.22220516204834,2.22220516204834,0.406188094911405,-0.0589238023757934,-0.326578279222761,-2.34229702614988,-12.8131042416022,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.9837913513184,-110.993911743164,7020021430,100019,NA,"Canada","North America","CanVec",1,0,1.06,16.3,4.46,1.72,0,3,1.6,0.385,51.6,801,0.85,167.7,-110.993915,49.983793
100061,6,32,"1993","2024",3,45.1760864257812,45.0732320629576,45.118221282959,1.94068903628657,46.5451939900716,47.7413635253906,47.7413635253906,2.07182640963858,1.36910756429037,2.66813146243305,3.03060241072374,5.91954767899992,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.9659423828125,-95.0724716186523,7020021430,100061,NA,"Canada","North America","CanVec",1,0,4.15,24.44,3.39,49.69,0,3,12,0.531,1083,321,5.61,138.6,-95.072473,49.965942
100075,3,29,"1993","2024",3,57.5676576053395,57.6763374777401,57.9655723571777,3.27700052032945,54.6356519063314,51.2339744567871,51.2339744567871,5.89187817357199,-2.93200569900812,-6.44236302095301,-5.09314747372345,-11.1698545758725,"","Canada","7030024600","Hudson Bay Coast","ICESat2",49.9629936218262,-74.3353118896484,7020024600,100075,NA,"Canada","North America","CanVec",1,0,5.91,48.05,5.58,62.52,0,3,10.6,0.752,962.3,407,4.28,34.5,-74.335315,49.962993
100113,6,32,"1993","2024",3,6.33986307465831,5.82940932515018,4.77381014823914,6.4070367750186,4.97590778496427,7.16508976618449,7.28447961807251,4.31246769257645,-1.36395528969404,1.33568044103431,-21.5139550118368,22.9127921292421,"","Canada","7030047060","Mississippi - Missouri","ICESat2",49.9470863342285,-106.010559082031,7020046750,100113,NA,"Canada","North America","SWBD",1,0,4.42,11.19,1.5,10.57,0,3,2.4,0.005,24471.2,672,0.82,232.2,-106.010561,49.947086
100263,6,32,"1993","2024",3,16.9043441026107,16.8541392332278,16.9515190124512,1.03982492370312,18.227144241333,18.227144241333,18.227144241333,0,1.3228001387223,1.37300500810517,7.8252083055858,8.14639649705928,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.8912353515625,-103.032806396484,7020021430,100263,NA,"Canada","North America","CanVec",1,0,3.94,26.7,3.79,17.45,0,3,4.4,1.244,162.4,618,1.76,1925.8,-103.032806,49.891234
100304,5,32,"1993","2024",3,11.4311547650919,11.4648739455582,11.4777030944824,0.302021421972893,11.2715107599894,10.9956493377686,10.9956493377686,0.47780599913475,-0.159644005102514,-0.469224607789672,-1.39656936139146,-4.09271493099548,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.8758888244629,-94.9805603027344,7020021430,100304,NA,"Canada","North America","CanVec",1,0,2.1,8.7,1.69,12.23,0,3,5.8,0.042,3371.2,341,3.04,12.5,-94.980559,49.875889
100429,4,32,"1993","2024",4,18.0312051259554,17.9636779344999,17.9507493972778,0.74490971360821,18.9589076042175,19.0072269439697,19.0072269439697,0.886465814441656,0.927702478262095,1.04354900946984,5.14498322093121,5.8092168723737,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.8304862976074,-94.6913375854492,7020021430,100429,NA,"Canada","North America","CanVec",1,0,2.7,20.34,3.49,20.64,0,3,7.6,0.11,2171.7,327,3.84,37.8,-94.691336,49.830486
100514,4,32,"1993","2024",4,56.3752736122377,56.647345912072,56.8287391662598,3.18346401413146,56.7878370285034,57.3335762023926,57.4583148956299,4.18453956324726,0.41256341626567,0.686230290320609,0.731816255302594,1.21140766486355,"","Canada","7030029460","Atlantic Ocean Seaboard","ICESat2",49.7992095947266,-56.3190994262695,7020024600,100514,NA,"Canada","North America","CanVec",1,0,7.2,22.13,2.33,59.98,0,3,8.3,5.331,130.2,141,3.01,219.7,-56.319099,49.799209
100620,5,32,"1993","2024",7,50.4247477524946,50.196030311844,50.2195053100586,4.19797437214974,57.0781446184431,59.9624176025391,59.9624176025391,4.92583387726982,6.65339686594853,9.76638729069509,13.1947053034477,19.4564933322838,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.7612037658691,-102.281318664551,7020021430,100620,NA,"Canada","North America","CanVec",1,0,8.55,24.83,2.4,75.89,0,3,8.9,0.009,97593,729,3.05,106.4,-102.281321,49.761203
100687,4,32,"1993","2024",4,6.07518851858938,6.10176136962369,6.1578311920166,0.477784341411192,6.67164421081543,6.67164421081543,6.67164421081543,0,0.596455692226051,0.56988284119174,9.81789602743957,9.3396448446637,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.734130859375,-91.605354309082,7020021430,100687,NA,"Canada","North America","CanVec",1,0,1.76,14.88,3.16,7.38,0,3,4.2,0.399,214.1,405,2.19,27.6,-91.605352,49.73413
100908,6,32,"1993","2024",5,10.9447551642201,10.6536671530826,11.3909454345703,3.15095858633676,11.7407932281494,12.1378803253174,12.1378803253174,0.887913742255642,0.796038063929268,1.48421317223481,7.27323774707745,13.9314768418062,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.622371673584,-100.731994628906,7020021430,100908,NA,"Canada","North America","CanVec",1,0,6.95,27.15,2.91,6.88,0,3,1,4.566,17.4,426,0.25,5094,-100.731997,49.622372
100935,5,32,"1993","2024",4,13.4306940283094,13.4485095569066,13.500819683075,0.584552093779595,13.8505961894989,13.949161529541,13.949161529541,0.937853314309959,0.419902161189489,0.500651972634452,3.12643680441542,3.72273202852683,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.612922668457,-94.7294387817383,7020021430,100935,NA,"Canada","North America","CanVec",1,0,2.42,19.59,3.55,15.5,0,3,6.4,0.025,7177.1,329,3.24,12,-94.729441,49.612924
100976,5.5,32,"1993","2024",3,18.3475256325447,18.4316301476466,18.4461040496826,1.15418936366225,18.9615186055501,19.8296508789062,19.8296508789062,1.50364920514307,0.613992973005388,1.3980207312597,3.34646199875743,7.58490008784278,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.5940780639648,-92.9424819946289,7020021430,100976,NA,"Canada","North America","CanVec",1,0,3.48,19.97,3.02,19.68,0,3,5.6,0.213,1069.2,375,2.46,27.4,-92.942479,49.594077
101036,6,32,"1993","2024",4,16.3995531085413,16.6636327344924,17.3383655548096,5.36286053701719,19.6177198886871,21.0267343521118,21.0267343521118,3.11421805874562,3.21816678014584,4.3631016176194,19.6235029018549,26.1833760209328,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.5669250488281,-111.241371154785,7020021430,101036,NA,"Canada","North America","SWBD",1,0,2,12.61,2.51,15.24,0,3,7.6,0.198,891.1,786,4.25,140.9,-111.241372,49.566926
101052,5,32,"1993","2024",3,23.720152705463,23.8557234522122,23.9339447021484,1.39043795578695,24.3702704111735,24.799768447876,24.799768447876,0.743912421319767,0.650117705710493,0.94404499566377,2.74078212641845,3.95731027631537,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.558708190918,-93.3944549560547,7020021430,101052,NA,"Canada","North America","CanVec",1,0,3.63,26.65,3.94,25.66,0,3,7.1,0.136,2183.9,378,3.15,27.3,-93.394456,49.55871
101275,5,32,"1993","2024",3,15.7031304820054,15.728101834148,15.7773714065552,0.876819851014132,16.1446914672852,17.1978282928467,17.1978282928467,1.87106241662912,0.441560985279732,1.46972645869871,2.81192967087504,9.34458890333306,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",49.4520721435547,-92.9201049804688,7020021430,101275,NA,"Canada","North America","CanVec",1,0,3.34,32.79,5.06,19.37,0,3,5.8,0.396,566,377,2.57,57,-92.920103,49.452072
101307,4,32,"1993","2024",3,57.9410070776939,58.3506061136723,58.2758865356445,2.43545688823853,60.1345621744792,60.7818641662598,60.7818641662598,1.12115993760453,2.19355509678523,2.43125805258751,3.78584219953902,4.16663718599803,"","Canada","7030033480","St Lawrence","ICESat2",49.4368133544922,-68.765625,7020024600,101307,NA,"Canada","North America","CanVec",1,0,4.14,16.22,2.25,62.28,0,3,15,1.121,643.1,195,7.34,55.7,-68.765625,49.436814
101321,4,32,"1993","2024",3,69.6753611604044,70.6721887194421,71.0893630981445,4.10969644737857,64.8600540161133,64.8600540161133,64.8600540161133,0,-4.81530714429114,-5.81213470332878,-6.91106162077221,-8.22407627192937,"","Canada","7030033480","St Lawrence","ICESat2",49.4312515258789,-72.9656372070312,7020024600,101321,NA,"Canada","North America","CanVec",1,0,6.97,16.11,1.72,75.14,0,3,10.8,0.84,1035.3,388,4.12,48.7,-72.965636,49.43125
101473,7,32,"1993","2024",3,5.01994994533819,4.99473705838398,5.43948554992676,1.562900553768,5.21190309524536,4.99654674530029,4.99654674530029,0.385680951412952,0.191953149907167,0.00180968691630934,3.82380605379195,0.0362318755753451,"","Canada","7030047060","Mississippi - Missouri","ICESat2",49.370231628418,-107.886596679688,7020046750,101473,NA,"Canada","North America","CanVec",1,0,2.15,13.84,2.66,6.83,0,3,3.2,0.363,217.9,812,1.47,3222,-107.886599,49.370233
101655,4,32,"1993","2024",3,3.61277218424249,3.54307773770904,4.44445753097534,2.27584432468287,5.53923225402832,5.53923225402832,5.53923225402832,0,1.92646006978583,1.99615451631928,53.3235967157933,56.3395630605044,"","Canada","7030047060","Mississippi - Missouri","ICESat2",49.2890014648438,-107.213539123535,7020046750,101655,NA,"Canada","North America","CanVec",1,0,1.65,8.71,1.92,5.33,0,3,3.2,0.002,30819.1,918,1.66,14.8,-107.213542,49.289
101761,4,32,"1993","2024",4,24.8050025871822,24.9118747370584,25.0099639892578,1.2409115606235,21.1854996681213,19.7856216430664,19.7856216430664,2.79975605010986,-3.61950291906084,-5.12625309399196,-14.5918264121899,-20.5775484506843,"","Canada","7030033480","St Lawrence","ICESat2",49.2464866638184,-74.171745300293,7020024600,101761,NA,"Canada","North America","CanVec",1,0,5.91,53.72,6.23,27.55,0,3,4.7,1.185,269.1,395,1.62,68.2,-74.171743,49.246486
102154,5,32,"1993","2024",3,25.6751112902606,25.7005094598841,25.5988674163818,1.14854935253963,27.3382549285889,27.4294967651367,27.4294967651367,0.24933749698007,1.66314363832827,1.72898730525264,6.47764918923312,6.72744370282394,"","Canada","7030014940","Fraser","ICESat2",49.0945854187012,-124.185958862305,7020014250,102154,NA,"Canada","North America","CanVec",1,0,1.77,9.89,2.09,29.55,0,3,16.7,10.746,31.8,198,11.18,259.6,-124.185958,49.094584
102591,6,32,"1993","2024",5,1.51729923237642,1.45106072877588,2.01348185539246,0.973498087612905,1.54114691019058,1.41391706466675,1.44972681999207,0.628185551727581,0.0238476778141616,-0.0371436641091338,1.57171883470942,-2.55975944855653,"","United States","7030022240","Saskatchewan - Nelson","ICESat2",48.9100761413574,-103.152206420898,7020021430,102591,NA,"United States of America","North America","SWBD",1,0,1.17,5.44,1.42,1.65,0,3,1.4,0.006,3184.6,578,0.7,35.7,-103.152207,48.910076
102622,3,32,"1993","2024",3,29.6121072674742,29.7393450784211,29.6257610321045,1.81616065900694,30.6816342671712,31.6342315673828,31.6342315673828,1.64994692311941,1.06952699969704,1.8948864889617,3.61178956308795,6.37164834654222,"","Canada","7030034520","St Lawrence","ICESat2",48.8964881896973,-85.757194519043,7020024600,102622,NA,"Canada","North America","CanVec",1,0,4.69,30.92,4.03,35.22,0,3,7.5,0.494,825.2,359,3.1,26.7,-85.757195,48.896488
102732,12,32,"1993","2024",4,61.4358522241766,60.9792072246601,61.7919673919678,10.7845164467208,77.370698928833,75.4146347045898,74.9019660949707,7.88564328534759,15.9348467046564,14.4354274799297,25.9373739075205,23.6727044134021,"Lake Sherburne","United States","7030022240","Saskatchewan - Nelson","Sentinel2",48.8281173706055,-113.523666381836,7020021430,102732,"Lake Sherburne","United States of America","North America","SWBD",2,292,3.91,16.88,2.41,79.9,79.9,2,20.4,1.638,564.6,1454,5.7,166.3,-113.523663,48.828116
102732,12,32,"1993","2024",4,61.4358522241766,60.9792072246601,61.7919673919678,10.7845164467208,77.370698928833,75.4146347045898,74.9019660949707,7.88564328534759,15.9348467046564,14.4354274799297,25.9373739075205,23.6727044134021,"Lake Sherburne","United States","7030022240","Saskatchewan - Nelson","ICESat2",48.8281173706055,-113.523666381836,7020021430,102732,"Lake Sherburne","United States of America","North America","SWBD",2,292,3.91,16.88,2.41,79.9,79.9,2,20.4,1.638,564.6,1454,5.7,166.3,-113.523663,48.828116
102748,5,32,"1993","2024",3,18.9237050618211,18.9475740798532,18.9979391098022,0.844878179372328,19.9430484771729,20.4177341461182,20.4177341461182,0.822179696238101,1.01934341535176,1.47016006626495,5.38659534177747,7.75909390864004,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",48.8203506469727,-90.9962387084961,7020021430,102748,NA,"Canada","North America","CanVec",1,0,2.78,18.48,3.13,20.1,0,3,7.2,2.635,88.3,448,3.56,258.1,-90.99624,48.82035
102773,5,32,"1993","2024",4,6.87134766487675,6.88665622427263,8.01440906524658,2.73108790445961,1.35951421037316,0.67844295874238,0.554979741573334,1.90035028805683,-5.51183345450359,-6.20821326553025,-80.2147369529504,-90.1484416145074,"","United States","7030047060","Mississippi - Missouri","Sentinel2",48.8073234558105,-104.063545227051,7020046750,102773,NA,"United States of America","North America","SWBD",1,0,1.98,14.76,2.96,6.64,0,3,3.4,0.42,183,620,1.62,842.3,-104.063542,48.807325
102787,5,32,"1993","2024",3,45.1839804066171,45.5171216786337,45.7119255065918,1.93379870194337,34.2863693237305,34.2863693237305,34.2863693237305,0,-10.8976110828866,-11.2307523549032,-24.1183069415697,-24.6736874844506,"","Canada","7030029460","Atlantic Ocean Seaboard","ICESat2",48.801700592041,-54.3020401000977,7020024600,102787,NA,"Canada","North America","CanVec",1,0,7.53,25.53,2.63,47.83,0,3,6.4,6.758,81.9,44,2.15,235.9,-54.302042,48.801699
102948,5,32,"1993","2024",4,2.41924857693231,2.41319282982973,2.42983722686768,0.30076249891439,2.6696720123291,2.6696720123291,2.6696720123291,0,0.250423435396796,0.256479182499367,10.3512899742755,10.6282092060361,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",48.706485748291,-92.7605361938477,7020021430,102948,NA,"Canada","North America","CanVec",1,0,1.13,12.07,3.21,4.64,0,3,4.1,0.033,1628.7,373,2.52,4.2,-92.760539,48.706484
103108,4,32,"1993","2024",3,4.02598273292757,3.87733620405197,3.2128347158432,3.12026127180965,0.87067457040151,0.786211848258972,0.786211848258972,0.147699059029096,-3.15530816252606,-3.091124355793,-78.3736138935603,-79.7228868768886,"","Canada","7030034520","St Lawrence","ICESat2",48.628059387207,-89.1904602050781,7020024600,103108,NA,"Canada","North America","CanVec",1,0,1.4,27.72,6.61,17.18,0,3,12.3,5.136,38.7,370,8.46,362.5,-89.190462,48.62806
103186,5,32,"1993","2024",3,5.87128578451343,5.93697571216669,5.94677400588989,0.469228169507567,5.33180371920268,6.01189708709717,6.01189708709717,1.17795626708389,-0.539482065310753,0.0749213749304749,-9.18848247403888,1.26194511419236,"","Canada","7030022250","Hudson Bay Coast","ICESat2",48.5854415893555,-83.9426651000977,7020021430,103186,NA,"Canada","North America","CanVec",1,0,1.2,8.79,2.26,6.68,0,3,5.6,0.185,417.9,400,3.52,14.1,-83.942665,48.585441
103224,14,32,"1993","2024",3,3.53067956368128,3.53060486974816,3.58160448074341,0.187073288280182,3.45893335342407,3.41752648353577,3.41669631004333,0.0753238531755183,-0.0717462102572122,-0.113078386212389,-2.03207934798834,-3.20280491258866,"","United States","7030047060","Mississippi - Missouri","Sentinel2",48.5618476867676,-112.840644836426,7020046750,103224,NA,"United States of America","North America","SWBD",1,0,1.08,5.48,1.49,2.9,0,3,2.7,0.334,100.5,1249,1.55,49,-112.840643,48.561847
103224,14,32,"1993","2024",3,3.53067956368128,3.53060486974816,3.58160448074341,0.187073288280182,3.45893335342407,3.41752648353577,3.41669631004333,0.0753238531755183,-0.0717462102572122,-0.113078386212389,-2.03207934798834,-3.20280491258866,"","United States","7030047060","Mississippi - Missouri","ICESat2",48.5618476867676,-112.840644836426,7020046750,103224,NA,"United States of America","North America","SWBD",1,0,1.08,5.48,1.49,2.9,0,3,2.7,0.334,100.5,1249,1.55,49,-112.840643,48.561847
103465,7,32,"1993","2024",3,6.31852593110955,6.30925598092701,6.3460967540741,1.07080226796373,4.78212785720825,4.91609875361125,4.92189073562622,0.257271154145591,-1.5363980739013,-1.39315722731576,-24.31576748521,-22.0811650617331,"","United States","7030047060","Mississippi - Missouri","Sentinel2",48.4203109741211,-112.455093383789,7020046750,103465,NA,"United States of America","North America","SWBD",1,0,2.61,7.09,1.24,4.96,0,3,1.9,0.046,1246.9,1153,0.75,16,-112.455097,48.420311
103503,4.5,32,"1993","2024",3,5.49675485150556,5.57260076986677,5.17077040672302,5.27398996384913,0.00958177447319031,0.00958177447319031,0.00958177447319031,0,-5.48717307703237,-5.56301899539358,-99.8256830669724,-99.8280556087024,"","United States","7030047060","Mississippi - Missouri","ICESat2",48.4063415527344,-107.578125,7020046750,103503,NA,"United States of America","North America","SWBD",1,0,4.55,16.56,2.19,9.33,0,3,2.1,0.13,831,669,0.68,260.9,-107.578125,48.40634
103536,6,32,"1993","2024",3,41.6515770432372,41.7423378606761,41.8655281066895,1.56128656963145,41.8893559773763,43.2655448913574,43.2655448913574,2.89980931969136,0.237778934139151,1.52320703068135,0.570876185293824,3.64906976644522,"","Canada","7030034520","St Lawrence","ICESat2",48.3857917785645,-84.0968780517578,7020024600,103536,NA,"Canada","North America","CanVec",1,0,6.52,31.33,3.46,43.77,0,3,6.7,4.125,122.8,344,2.41,279.3,-84.096875,48.385792
103565,5,32,"1993","2024",3,3.39344961552633,3.24855316864501,3.4711127281189,1.42450247572593,0.196740687669565,0.279430001974106,0.279430001974106,0.164492252507902,-3.19670892785676,-2.9691231666709,-94.2023395081689,-91.3983245011607,"","United States","7030047060","Mississippi - Missouri","Sentinel2",48.3734321594238,-104.58422088623,7020046750,103565,NA,"United States of America","North America","SWBD",2,733,3.63,24.16,3.57,16.4,16.4,2,4.5,6.268,30.3,584,0.35,9147.1,-104.584222,48.373433
103593,4,32,"1993","2024",3,13.5420826485283,13.7304056234527,13.7233805656433,1.22354659982859,13.928552309672,13.8299465179443,13.8299465179443,0.170790241192934,0.386469661143787,0.0995408944916303,2.85384213916157,0.724966888972354,"","Canada","7030034520","St Lawrence","ICESat2",48.3648681640625,-74.3199081420898,7020024600,103593,NA,"Canada","North America","CanVec",1,0,1.4,9.21,2.19,15.27,0,3,10.9,0.134,1318.7,401,7.35,8.3,-74.31991,48.364869
103646,5,32,"1993","2024",3,30.4968010655156,30.4872248755561,30.6064701080322,1.44545601690752,32.3452911376953,33.0190963745117,33.0190963745117,1.16706490457199,1.84849007217973,2.53187149895562,6.06125891108597,8.30469650579975,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",48.3366317749023,-90.9608001708984,7020021430,103646,NA,"Canada","North America","CanVec",1,0,3.08,21.93,3.52,33.93,0,3,11,0.421,932.7,426,5.63,46.8,-90.960801,48.336632
103686,4.5,32,"1993","2024",5,24.9648579657078,24.8691602945328,24.9115829467773,1.73354852943,27.3086311340332,28.1031341552734,28.1031341552734,1.77656276382212,2.34377316832542,3.23397386074066,9.38828961712851,13.0039527770128,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",48.3202514648438,-90.9470367431641,7020021430,103686,NA,"Canada","North America","CanVec",1,0,3.03,28.14,4.56,25.51,0,3,8.4,1.112,265.5,425,4.13,124.4,-90.947036,48.320252
103890,5,32,"1993","2024",3,149.036883621765,148.676234183552,149.2294921875,7.20876175428644,153.938680013021,159.311767578125,159.311767578125,9.30646065627696,4.90179639125614,10.6355333945734,3.28898207754815,7.15348586341181,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",48.2378578186035,-92.3227920532227,7020021430,103890,NA,"Canada","North America","SWBD",1,0,9.92,52.48,4.7,154.02,0,3,15.5,125.547,14.2,351,5.61,13603.3,-92.322789,48.237857
104080,5.5,32,"1993","2024",3,49.9526672966873,50.1140972813473,50.2964344024658,2.61711762867722,46.258908589681,45.7324142456055,45.7324142456055,4.50314637768904,-3.69375870700627,-4.38168303574188,-7.39451746403786,-8.74341407596851,"","Canada","7030034520","St Lawrence","ICESat2",48.1698112487793,-84.0302886962891,7020024600,104080,NA,"Canada","North America","CanVec",1,0,4.13,16.94,2.35,52.16,0,3,12.6,1.669,361.7,337,5.98,96.6,-84.03029,48.169813
104207,3.5,29,"1993","2024",3,25.8763079947614,26.1400452674703,26.227897644043,2.31879745707431,23.1625474294027,21.0546875,21.0546875,3.65092049296397,-2.7137605653587,-5.08535776747034,-10.4874333923839,-19.4542806465555,"","Canada","7030034520","St Lawrence","ICESat2",48.1098518371582,-75.4760437011719,7020024600,104207,NA,"Canada","North America","CanVec",1,0,6,73.41,8.45,37.99,0,3,6.3,1.369,321.2,439,2.32,78.7,-75.476042,48.109852
104264,5,32,"1993","2024",4,59.0454864359614,59.1093356004402,59.4374084472656,4.08800736548639,62.1088514328003,63.7326126098633,63.7326126098633,5.12727105888859,3.06336499683893,4.6232770094231,5.18814422870636,7.82156822176947,"","Canada","7030034520","St Lawrence","ICESat2",48.0852241516113,-84.1598587036133,7020024600,104264,NA,"Canada","North America","CanVec",1,0,5.15,35.61,4.42,60.44,0,3,11.7,26.803,26.1,326,5.07,1458,-84.159857,48.085226
