"site_no","Hylak_id","level_long_term_mean","level_long_term_mean_smooth","level_long_term_median","level_long_term_sd","level_2024_mean","level_2024_mean_smooth","level_2024_median","level_2024_sd","level_anomaly","level_anomaly_smooth","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","ID","HYBAS_ID"
"001908",4725,95.5470671378092,95.5298586572438,95.4,0.588110716577724,95.6267741935484,95.6212903225806,95.46,0.634672551251295,0.0797070557391919,0.0914316653368275,NA,"United States of America","North America","NHD",1,0,80.62,104.72,3.29,3014.59,0,3,37.4,46.309,753.4,87,7.23,1902.8,-158.564613,60.039743,4725,8020000010
"001999",602,197.404155528554,197.392405832321,197.47,0.528793314955877,197.492285714286,197.495714285714,197.31,0.46865317487384,0.088130185731643,0.10330845339351,NA,"Canada","North America","CanVec",1,0,257.88,991.4,17.42,2656.5,0,3,10.3,184.898,166.3,194,1.59,21099.2,-87.332826,53.109746,602,7020021430
"002053",622,173.598054187192,173.568805418719,173.35,0.870037433904015,173.301470588235,173.226764705882,173.105,0.821030883237621,-0.296583598956801,-0.342040712836877,NA,"Canada","North America","CanVec",1,0,182.8,76.11,1.59,1008.98,0,3,5.5,5.492,2126.4,170,1,516.2,-85.07882,52.255117,622,7020021430
"002068",296,271.218783269962,271.182243346008,271.08,1.59360196291533,272.443235294118,272.434117647059,272.26,0.993846889580429,1.22445202415565,1.2518743010512,NA,"Canada","North America","CanVec",1,0,172.84,621.35,13.33,7812.31,0,3,45.2,35.993,2512.2,253,6.35,12088.9,-115.496875,63.965577,296,8020008900
"002174",7677,279.531347607053,279.487921914358,279.43,0.710635701114097,279.416176470588,279.427647058824,279.48,0.439958777035073,-0.115171136464653,-0.0602748555341464,NA,"Canada","North America","CanVec",1,0,91.04,259.5,7.67,724.14,0,3,8,102.402,81.8,276,1.84,15963.2,-86.940964,50.834539,7677,7020021430
"002282",14927,230.095495978552,230.460348525469,242.55,35.4756578679612,254.018611111111,254.075555555556,256.45,11.6741578228588,23.9231151325588,23.6152070300864,NA,"China","Asia","SWBD",2,5267,61.59,255.7,9.19,12650,12650,2,205.4,1361.938,107.5,206,9.19,696240.7,112.362625,34.924763,14927,4020006940
"002292",1508,633.311815789474,633.296315789474,634.995,8.17100431219656,635.065833333333,634.86,635.655,3.33784741447521,1.75401754385962,1.56368421052639,NA,"India","Asia","GRanD",2,4943,105.87,232.96,6.39,2300,2300,2,21.7,16.481,1615.2,641,6.05,1190.2,82.825722,19.274827,1508,4020024190
"003666",12470,76.1895125348189,76.1531058495822,76.22,0.574478029274236,76.4741176470588,76.4582352941176,76.33,0.647260509808788,0.284605112239873,0.305129444535467,NA,"Russia","Europe","MODIS",1,0,26.65,43.97,2.4,64.04,0,3,2.4,0.462,1604.3,64,0.84,54.7,73.47297,61.837347,12470,3020000010
"003765",15904,15.4829680365297,15.4973287671233,15.55,0.336164738248147,15.7237142857143,15.7134285714286,15.77,0.241259997833503,0.240746249184605,0.216099804305285,NA,"Ghana","Africa","SWBD",2,3669,25.27,45.66,2.56,200,200,2,7.9,1245.696,1.9,12,0.56,405019.3,0.122916,6.122917,15904,1020021940
"003871",1360,312.218616144975,312.224217462932,312.21,0.239383964469595,312.251111111111,312.236111111111,312.155,0.253645171481486,0.0324949661358573,0.0118936481786136,NA,"Syria","Asia","SWBD",1,0,220.07,177.85,3.38,979.43,0,3,4.5,0,-1,311,0.8,5333.7,37.51875,36.060417,1360,2020000010
"003901",172540,173.539133192389,173.689217758985,173.63,8.81078306325441,170.122121212121,170.172727272727,170.86,5.62688288351983,-3.4170119802678,-3.51649048625794,NA,"Turkey","Asia","SWBD",2,4388,6.72,41.56,4.52,1073.8,1073.8,2,159.8,178.813,69.5,158,16.75,35724.3,36.647017,40.934307,172540,2020003440
"003939",16351,42.5184496124031,42.5928875968992,43.785,3.45945704244526,46.6169696969697,46.7215151515151,46.63,0.923574864482046,4.09852008456659,4.12862755461592,NA,"Mozambique","Africa","SWBD",2,4598,36.04,74.46,3.5,357,357,2,9.9,19.941,207.2,47,1.86,3270.2,32.243749,-26.097917,16351,1020011530
"004009",15118,1011.15222903885,1011.14190184049,1011.46,7.31961404271557,1010.95222222222,1010.93055555556,1008.03,8.65334687063289,-0.200006816632595,-0.211346284935303,NA,"Afghanistan","Asia","SWBD",2,4715,42.72,105.83,4.57,2680,2680,2,62.7,199.645,155.4,1010,5.26,46815.2,65.120164,32.321458,15118,2020071190
"004033",15420,159.645125,159.880166666667,160.91,5.46075936764649,161.749428571429,161.656857142857,164.01,4.73849438911035,2.10430357142857,1.77669047619048,NA,"China","Asia","SWBD",2,5555,48.73,280.65,11.34,3656,3656,2,75,537.963,78.7,156,11.06,22242.9,111.127702,28.326192,15420,4020006940
"004034",15304,794.669884057971,794.640086956522,801.76,27.0156548497952,794.44,794.574333333333,794.69,25.4793443048854,-0.229884057970935,-0.0657536231883569,NA,"India","Asia","GRanD",2,4795,18.89,53.14,3.45,3540,3540,2,187.4,161.613,253.5,700,22.28,7301.8,78.476042,30.37459,15304,4020024190
"004078",15760,641.002378559464,641.05661641541,640.41,4.07791264180223,650.112058823529,650.106176470588,649.795,1.54366894592616,9.10968026406545,9.04956005517784,NA,"India","Asia","SWBD",2,5000,39.3,96.31,4.33,850,850,2,21.6,13.235,743.3,646,2.21,5477.8,76.488738,13.885542,15760,4020024190
"004783",178708,408.355468164794,408.269213483146,408.09,3.15878133130241,410.155714285714,410.228571428571,411.105,2.53924519051748,1.80024612092029,1.95935794542532,NA,"India","Asia","GRanD",2,4984,7.15,19.47,2.05,64.6,64.6,2,9,9.73,76.8,402,2.29,1679.5,77.774592,16.711539,178708,4020024190
"004945",12001,575.870149253731,575.83053304904,576.04,2.70422370235463,573.284090909091,573.216818181818,572.915,1.10694198708449,-2.58605834464049,-2.61371486722226,"Thorisvatn","Iceland","Europe","Other",2,2551,78.38,93.4,2.98,1180,1180,2,15.1,17.332,788,553,8.99,288.2,-18.796099,64.345985,12001,2020057170
"004990",15641,101.603438202247,101.60791011236,101.56,2.73929687810123,102.4678125,102.25,102.535,2.39730188979328,0.864374297752803,0.642089887640452,NA,"India","Asia","SWBD",1,0,13.63,36.53,2.79,135.89,0,3,10,9.345,168.3,93,3.34,136.5,73.257369,19.556989,15641,4020024190
"005015",14209,1.69098820058997,1.68463126843658,1.69,0.352851306039406,1.85485714285714,1.84742857142857,1.89,0.326725027657018,0.163868942267172,0.162797302991993,NA,"Ukraine","Europe","SWBD",1,0,59.54,79.84,2.92,297.98,0,3,5,2.706,1274.5,-1,1.34,1275.9,28.985939,45.399743,14209,2020003440
"005052",16032,1559.01908794788,1559.04833876222,1559.07,2.01728312132588,1566.37382352941,1566.36058823529,1566.4,0.375911133162663,7.35473558152898,7.31224947307896,NA,"United Republic of Tanzania","Africa","SWBD",1,0,11.68,28.48,2.35,56.85,0,3,4.9,1.405,468.3,1557,1.85,702,34.952083,-4.55625,16032,1020000010
"005059",15812,337.233164556962,337.233575949367,337.62,2.22086615124008,339.898787878788,339.906666666667,339.8,0.41037907457433,2.66562332182582,2.6730907172996,NA,"Ethiopia","Africa","SWBD",1,0,34.59,44.46,2.13,990.71,0,3,28.6,137.772,83.2,339,6.86,66894.3,41.642337,11.465998,15812,1020000010
"005809",15000,208.568898305085,208.602139830508,209.41,6.72609555510385,196.071764705882,196.255,196.735,1.54606728966469,-12.4971335992024,-12.3471398305085,NA,"Morocco","Africa","SWBD",2,2946,33.8,66.26,3.21,1270,1270,2,37.6,9.536,1541.4,202,5.23,3625,-4.747964,34.159808,15000,1020027430
"005826",9050,803.625242718447,803.632582524272,804.22,6.85358320957898,809.490625,809.4890625,808.975,2.9717725106136,5.86538228155337,5.85647997572823,"Lake Owyhee","United States of America","North America","SWBD",2,386,40.49,168.84,7.49,881.9,881.9,2,21.8,32.208,316.9,810,10.72,26949,-117.238522,43.639982,9050,7020014250
"006010",15480,194.895687919463,194.881912751678,195.12,0.778460253518185,194.8546875,194.80375,195.015,0.549627348095229,-0.0410004194630744,-0.0781627516778372,NA,"India","Asia","GRanD",2,4816,14.8,49.05,3.6,78.8,78.8,2,5.3,339.002,2.7,196,1.25,27008,78.781221,25.513835,15480,4020024190
"006133",4616,130.562647058824,131.000147058824,129.165,5.83036534469992,125.3765625,125.3796875,125.21,0.891557569197608,-5.18608455882352,-5.62045955882353,NA,"United States of America","North America","NHD",1,0,21.62,33.72,2.05,1263.87,0,3,58.5,10.314,1418.3,132,14.08,147,-143.868253,60.390548,4616,8020000010
"006134",60026,8.29033333333333,7.87125,7.47,2.41099869581132,7.3003125,6.7253125,6.77,1.946373773697,-0.990020833333332,-1.1459375,NA,"United States of America","North America","NHD",1,0,9.31,42.08,3.89,145.32,0,3,15.6,39.006,43.1,30,5.77,601.6,-143.996113,60.312673,60026,8020000010
"006596",13977,350.122333804809,350.12531824611,350.76,2.51714569489393,352.261612903226,352.252258064516,352.37,1.04328997814348,2.13927909841675,2.12693981840579,NA,"Kazakhstan","Asia","SWBD",1,0,22,79.69,4.79,221.77,0,3,10.1,15.617,164.4,346,3.05,13079.4,67.739032,47.793979,13977,4020050220
"010068",175,-9.94730515191546,-9.94963011889036,-9.93,0.13540993272589,-10.2030555555556,-10.2402777777778,-10.19,0.196480743432232,-0.2557504036401,-0.290647658887421,"Eyre","Australia","Oceania","SWBD",1,0,8026.7,2799.8,8.82,24200,0,1,3,1242.078,225.5,-15,-1,736713.1,137.20625,-28.427083,175,5020049720
"100642",1481,349.106056782334,349.069369085173,348.84,2.31913051893467,350.371612903226,350.441612903226,349.84,2.08856904246934,1.2655561208914,1.37224381805231,"Rana Pratap","India","Asia","SWBD",2,4836,171.42,149.87,3.23,2898.7,2898.7,2,16.9,184.252,182.1,346,3.52,25043,75.579578,24.916837,1481,4020024190
"101396",1209,0.371968253968254,0.266634920634921,0.17,0.570309949483108,0.849473684210526,0.885263157894737,1,0.679750556243575,0.477505430242272,0.618628237259816,NA,"Netherlands","Europe","GRanD",3,6823,327.92,133.89,2.09,3142.7,2780,3,9.6,0.387,93989.4,0,0.22,47.5,3.901042,51.63044,1209,2020018240
"301438",1348,532.752962085308,532.744928909953,533.25,2.99137318517781,534.924615384615,534.888461538462,534.94,1.23476388275404,2.17165329930742,2.14353262850898,"Ataturk Dam","Turkey","Asia","GRanD",2,4442,695.05,1461.01,15.63,48700,48700,2,70.1,701.683,803.3,530,-1,91564.6,38.322917,37.485417,1348,2020071190
"001437",1401895,384.912583333333,384.908805555556,384.92,0.908242579245119,386.222647058824,386.227352941176,386.475,0.735684833803211,1.31006372549024,1.31854738562095,NA,"South Sudan","Africa","SWBD",1,0,0.94,8.25,2.41,1.57,0,3,1.7,0.061,297.5,391,0.33,42.6,32.267019,10.682786,1401895,1020034170
"001680",81,256.926979405034,256.916910755149,257.77,2.06841561313423,257.613714285714,257.650285714286,257.7,0.293208274843966,0.686734880679978,0.733374959136938,"Porto Primavera Reservoir","Brazil","South America","SWBD",2,2401,1204.99,1908.43,15.51,20000,20000,2,16.6,7271.728,31.8,252,-1,572633.6,-52.958685,-22.471582,81,6020014330
"001886",380,1.1206038647343,1.12705314009662,1.12,0.320249105859278,1.17828571428571,1.20514285714286,1.16,0.226059410648743,0.0576818495514149,0.0780897170462387,"Kagalurpak Lake","United States of America","North America","NHD",1,0,111.05,128.28,3.43,217.49,0,3,2,4.13,609.5,12,0.46,283.4,-164.08948,60.873846,380,8020000010
"005382",178976,193.898864628821,193.933340611354,194.73,7.8603023602078,197.167142857143,197.184285714286,194.82,5.41790526670517,3.26827822832189,3.25094510293201,NA,"India","Asia","SWBD",1,0,1.07,9.24,2.52,6,0,3,5.6,0.145,479.2,186,3.7,38.4,78.895632,14.791858,178976,4020024190
"010065",177,32.3145153061225,32.3115051020408,32.31,0.0653452938493558,32.3622857142857,32.3514285714286,32.35,0.0964086191620827,0.0477704081632595,0.0399234693877517,"Torrens","Australia","Oceania","SWBD",1,0,3539.2,2337.07,11.08,1769,0,1,0.5,0,-1,30,-1,32840.8,137.860417,-31.252083,177,5020049720
"000277",13,25.4580607476636,25.4636214953271,24.975,2.26398494836387,20.3085714285714,20.3414285714286,20.37,0.183705250462852,-5.14948931909212,-5.12219292389853,"Large Aral Sea","Uzbekistan","Asia","SWBD",1,0,23865.91,1887.15,3.45,26800,0,1,1.1,1619.172,191.6,29,-1,622506.9,59.714583,44.90625,13,4020050220
"000278",12,342.282739872068,342.280756929638,342.47,0.592514186662886,341.876176470588,341.882352941176,341.87,0.11311069145089,-0.406563401480014,-0.398403988461041,"Balkhash","Kazakhstan","Asia","SWBD",1,0,16717.89,3092.2,6.75,111500,0,1,6.7,470.083,2745.3,338,-1,404800.5,74.602083,46.385417,12,4020050220
"000398",161,1033.38886043534,1033.38564660691,1033.15,0.739187084493061,1035.51766666667,1035.59533333333,1035.545,0.465030094193648,2.12880623132742,2.20968672641925,"Kyoga","Uganda","Africa","SWBD",1,0,2788.19,1453.33,7.76,8364.57,0,1,3,3428.311,28.2,1034,-1,318838,32.349026,1.613382,161,1020034170
"000406",161,1033.50618238022,1033.49714064915,1033.22,0.803138840827486,1035.7878125,1035.788125,1035.93,0.443430427863082,2.28163011978359,2.29098435085007,"Kyoga","Uganda","Africa","SWBD",1,0,2788.19,1453.33,7.76,8364.57,0,1,3,3428.311,28.2,1034,-1,318838,32.349026,1.613382,161,1020034170
"000622",12,342.75744966443,342.759977628635,342.91,0.584347517783418,342.348529411765,342.350294117647,342.41,0.153842350494596,-0.408920252664814,-0.409683510988259,"Balkhash","Kazakhstan","Asia","SWBD",1,0,16717.89,3092.2,6.75,111500,0,1,6.7,470.083,2745.3,338,-1,404800.5,74.602083,46.385417,12,4020050220
"002327",13,31.2678,31.27201,29.61,3.14146748797087,28.555,28.5475,28.395,0.43903513737724,-2.7128,-2.72451,"Large Aral Sea","Uzbekistan","Asia","SWBD",1,0,23865.91,1887.15,3.45,26800,0,1,1.1,1619.172,191.6,29,-1,622506.9,59.714583,44.90625,13,4020050220
"006128",184383,0.544819897084048,0.516500857632933,0.76,1.12218579365438,1.14592592592593,1.15185185185185,1.15,0.4331038182456,0.601106028841878,0.635350994218919,NA,"South Africa","Africa","SWBD",1,0,8.89,30.31,2.87,72.64,0,3,8.2,4.729,177.8,0,2.73,1917.9,18.361922,-32.320027,184383,1020011530
"000063",178710,1.74409246575342,1.72815068493151,1.86,1.0249443937616,2.58142857142857,2.55942857142857,2.49,0.685969227817549,0.837336105675147,0.831277886497065,NA,"Mauritania","Africa","SWBD",1,0,2.04,17.08,3.38,3.4,0,3,1.7,0.109,360.8,4,0.7,954.6,-15.418331,16.703165,178710,1020021940
"000209",1245,484.55740625,484.556796875,484.58,0.685139253833829,484.625714285714,484.632,484.58,0.475012604874774,0.068308035714324,0.07520312500003,"Ulungur","China","Asia","SWBD",1,0,854.89,204.58,1.97,6839.32,0,1,8,13.255,5972,478,-1,39719.2,87.285417,47.277083,1245,3020000010
"000315",17,769.485837275308,769.485704824976,769.48,0.5370846563076,772.003714285714,772.004571428571,771.95,0.294359581167675,2.51787701040678,2.51886660359514,"Tanganyika","Democratic Republic of the Congo","Africa","SWBD",1,0,32826.65,2126.23,3.31,18940000,0,1,577,1490.748,147049,767,-1,239411.9,29.185417,-5.91118,17,1020018110
"000380",494,641.158991825613,641.150572207084,641.13,0.30938122174779,640.901818181818,640.83303030303,640.76,0.407265688352312,-0.257173643794886,-0.31754190405411,"Utikuma","Canada","North America","CanVec",1,0,253.72,136.56,2.42,727.41,0,3,2.9,7.389,1139.4,636,0.52,2462.6,-115.390625,55.925215,494,8020008900
"000440",24,79.4304977876106,79.3736061946903,79.08,0.929599799575341,79.8455555555555,79.7286111111111,79.945,1.06569211432744,0.41505776794493,0.355004916420839,"Aberdeen","Canada","North America","CanVec",1,0,1102.61,839.04,7.13,34822.22,0,1,31.6,860.142,468.6,51,-1,150856.5,-97.924161,64.719664,24,8020010700
"000448",934,380.404102564103,380.449981684982,380.745,2.56479682842768,379.892352941176,379.745,379.405,1.55251713272844,-0.511749622926118,-0.704981684981703,"Agua Vermelha Reservoir","Brazil","South America","SWBD",2,2382,507.07,851.64,10.67,11100,11100,2,21.9,2234.938,57.5,379,-1,139428.8,-50.345936,-19.867125,934,6020014330
"000534",15717,255.124050632911,255.126473779385,255.1,0.533824603757256,255.270555555556,255.2775,255.17,0.44506143681483,0.146504922644141,0.151026220614824,NA,"Mali","Africa","SWBD",1,0,40.86,69.81,3.08,49.37,0,3,1.2,0.079,7233.5,256,0.42,204.4,-3.836724,16.195098,15717,1020021940
"000596",1208,243.49147008547,243.515299145299,243.61,1.58643691388074,244.633333333333,244.505,245.07,1.14545077208248,1.14186324786323,0.989700854700857,"Iriklinskoye","Russia","Europe","SWBD",2,4630,222.5,404.31,7.65,3260,3260,2,14.7,64.559,584.4,240,2.54,36787.7,58.623958,51.67374,1208,2020065840
"000615",122,393.194638297872,393.207957446809,393.58,1.32219048876779,393.275757575758,393.285151515152,393.76,1.11310385382225,0.0811192778851932,0.077194068343033,"Zaysan","Kazakhstan","Asia","SWBD",3,4787,4193.6,1565.58,6.82,53000,49800,1,12.6,802.318,764.6,388,-1,143970.3,83.34758,49.655849,122,3020000010
"000778",906,27.0250147058824,27.0589852941176,27.78,3.46458871483537,25.472,25.4708571428571,26.18,3.13229083616974,-1.55301470588235,-1.5881281512605,"Mamia","Brazil","South America","SWBD",1,0,180.7,233.09,4.89,4192.18,0,3,23.2,172.546,281.2,20,3.51,5413.4,-62.958152,-4.071027,906,6020006540
"001265",13658,0.832555555555556,0.77215873015873,0.72,0.583988786120144,0.888666666666667,0.878,0.83,0.409732741601437,0.0561111111111111,0.10584126984127,NA,"Netherlands","Europe","GRanD",3,6821,81.06,77.91,2.44,631.07,550,3,7.8,1.108,6592.1,0,0.24,73.4,4.139583,51.821373,13658,2020018240
"001444",15190,474.607784431138,474.629261477046,474.95,1.40215465674694,473.6775,473.74,473.68,0.740557222637118,-0.930284431137693,-0.88926147704592,NA,"Afghanistan","Asia","SWBD",1,0,97.53,95.32,2.72,304.67,0,3,3.1,516.414,6.8,471,0.8,204445.1,61.752083,31.489583,15190,2020071190
"001459",86,2.63194552529183,2.63167315175097,2.6,0.555885956855048,3.72117647058824,3.73970588235294,4.135,0.773244893215685,1.08923094529641,1.10803273060197,"Mirim","Brazil","South America","SWBD",1,0,3899.7,710.56,3.21,23398.2,0,1,6,936.334,289.2,0,-1,47756.3,-52.628161,-32.14898,86,6020014330
"001503",15458,34.517347972973,34.5299155405405,34.64,0.766093145650803,34.6333333333333,34.6439393939394,34.66,0.464473267978541,0.115985360360362,0.114023853398848,NA,"Pakistan","Asia","SWBD",1,0,90.14,87.42,2.6,117.02,0,3,1.3,69.083,19.6,32,0.38,95542.1,67.696496,26.413918,15458,4020024190
"001672",898,10.501969924812,10.496992481203,11,2.87812939151019,8.75571428571429,8.77771428571429,9.58,3.31210372609871,-1.74625563909775,-1.71927819548872,NA,"Brazil","South America","SWBD",1,0,321.62,1068.75,16.81,6507.32,0,3,20.2,212.755,354,5,2.73,6370.7,-56.886458,-2.778102,898,6020006540
"001720",15502,366.231915708812,366.182643678161,366.68,4.85600549971135,368.458235294118,368.412647058824,368.09,2.99245664821462,2.22631958530536,2.23000338066265,"Rajghat","India","Asia","SWBD",2,4842,46.72,98.05,4.05,2172,2172,2,46.5,247.576,101.5,354,0.62,16816.9,78.231178,24.76032,15502,4020024190
"001751",14654,263.051091854419,263.102495667244,263.76,7.5842819704421,260.081666666667,260.041666666667,262.25,5.75918967514404,-2.96942518775273,-3.06082900057766,NA,"Greece","Europe","GRanD",2,4026,62.54,165.89,5.92,4750,4750,2,76,56.912,966,267,11.71,3681.5,21.498184,38.888651,14654,2020000010
"002001",1421,14.7193861066236,14.720662358643,14.76,0.349567385711167,14.5541666666667,14.5405555555556,14.55,0.210650353497381,-0.165219439956919,-0.180106803087417,NA,"Iraq","Asia","SWBD",1,0,119.86,64.39,1.66,119.86,0,3,1,1.911,725.9,13,0.25,5514.3,45.642661,32.127828,1421,2020071190
"003683",15824,344.696747404844,345.086505190311,346.41,6.33606392412178,342.629714285714,342.632571428571,343.34,6.83639459747877,-2.06703311913003,-2.45393376173996,NA,"Guinea","Africa","SWBD",2,3023,61.69,254.1,9.13,1600,1600,2,25.9,61.084,303.2,347,6.5,2500.6,-12.663237,10.532128,15824,1020021940
"006132",55433,286.487113402062,285.66824742268,295.8,33.1734765085616,231.046470588235,230.710294117647,230.475,3.38250210629775,-55.4406428138266,-54.9579533050333,NA,"United States of America","North America","NHD",1,0,5.34,16.23,1.98,209.15,0,3,39.2,19.381,124.9,275,20.78,446.6,-151.87373,61.479841,55433,8020000010
