"lon","mean_anomaly","sum_anomaly","longitude"
"84",-0.876611890817082,1.29098824913036,84
"85",0.806643395141603,2.41993018542481,85
"86",-0.0169736870863085,0.320326353473694,86
"87",0.000231371259136637,0.000231371259136637,87
"88",0.94273536975648,1.88547073951296,88
"89",2.62626419867669,2.62626419867669,89
"90",-0.941227503420058,-3.76491001368023,90
"92",1.29683019128131,2.59366038256261,92
"93",0.609457523162478,2.56661181086072,93
"94",4.4408894409368,4.4408894409368,94
"96",1.40004144336773,1.40004144336773,96
"97",-4.98779481685966,-4.98779481685966,97
"98",-2.68157623782269,-2.68157623782269,98
"100",0.379628486868714,0.379628486868714,100
"103",3.22079407123965,3.22079407123965,103
"105",4.15034357163307,4.15034357163307,105
"108",2.75946353937124,2.75946353937124,108
"110",-2.07666133430288,-2.07666133430288,110
"112",-0.286200463130323,-0.572400926260647,112
"113",1.6274156886628,1.6274156886628,113
"114",-2.38628246166087,-2.38628246166087,114
"115",-0.643797542903521,-0.643797542903521,115
"116",0.345789272830165,8.34973949747644,116
"117",0.394487583993019,2.02275737636808,117
"118",-0.039702317122627,0.991755337463054,118
"119",-1.77199877131016,-7.08799508524062,119
"120",2.52879619624653,7.58638858873959,120
"121",0.391705971879358,3.97389499022603,121
"122",0.16108471405413,0.644338856216518,122
"123",-0.14375778517855,-1.35581821287941,123
"124",0.0248813845288982,-2.98660424075033,124
"125",2.23825823377401,4.47651646754802,125
"126",1.53223621251121,4.59670863753364,126
"127",2.0797406989448,4.1594813978896,127
"129",2.35154585761408,2.35154585761408,129
"131",1.14633691053988,2.29267382107977,131
"132",-1.14823180067128,-1.14823180067128,132
"135",-1.3994811713922,-2.7989623427844,135
"136",1.13559309609186,2.27118619218372,136
"137",1.88639594859927,3.77279189719855,137
"138",0.740745054746339,4.53346843068948,138
"139",-1.47824625817863,-2.95649251635726,139
"140",-0.00511124577053284,-0.0102224915410657,140
"141",-3.79690832379221,-3.79690832379221,141
"142",1.84573720159035,7.38294880636139,142
"143",0.775014783262988,2.04263171775986,143
"144",0.141996242568264,1.75817345422763,144
"145",0.0553281295656995,0.221312518262798,145
"146",0.0442617668762852,10.0039559121232,146
"147",0.735704223014318,-1.75782622012535,147
"148",-1.53501254782385,-1.53501254782385,148
"149",3.38616672947986,13.5446669179194,149
"151",3.02249692975965,9.06749078927894,151
"152",0.232071939370748,-1.20115419108543,152
"153",0.724622625987813,1.44924525197563,153
"-180",NA,NA,-180
"-179",NA,NA,-179
"-178",NA,NA,-178
"-177",NA,NA,-177
"-176",NA,NA,-176
"-175",NA,NA,-175
"-174",NA,NA,-174
"-173",NA,NA,-173
"-172",NA,NA,-172
"-171",NA,NA,-171
"-170",NA,NA,-170
"-169",NA,NA,-169
"-168",NA,NA,-168
"-167",NA,NA,-167
"-144",NA,NA,-144
"-142",NA,NA,-142
"-138",NA,NA,-138
"-85",NA,NA,-85
"-52",NA,NA,-52
