"lon","sign","mean_anomaly","sd_anomaly","sum_anomaly","longitude"
"120","Positive",2.52879619624653,0.17190332306345,7.58638858873959,120
"121","Negative",-1.62365915894988,1.29508319690591,-3.24731831789976,121
"121","Positive",2.4070711027086,2.18494488253934,7.22121330812579,121
"122","Negative",-2.05579300357617,2.27762355797719,-4.11158600715234,122
"122","Positive",2.37796243168443,2.4442586479675,4.75592486336886,122
"123","Negative",-0.780787072165214,0.594160570813483,-2.34236121649564,123
"123","Positive",0.493271501808115,0.161706981195228,0.98654300361623,123
"124","Negative",-1.56794627396186,1.39145246887657,-7.8397313698093,124
"124","Positive",1.61770904301966,0.948613841240327,4.85312712905897,124
"125","Positive",2.23825823377401,2.74942472803518,4.47651646754802,125
"126","Positive",1.53223621251121,0.302107260697779,4.59670863753364,126
"127","Positive",2.0797406989448,1.70969061835108,4.1594813978896,127
"129","Positive",2.35154585761408,NA,2.35154585761408,129
"131","Negative",-0.679976810510233,NA,-0.679976810510233,131
"131","Positive",2.97265063159,NA,2.97265063159,131
"132","Negative",-1.14823180067128,NA,-1.14823180067128,132
"135","Negative",-1.3994811713922,1.41452100169337,-2.7989623427844,135
"136","Positive",1.13559309609186,0.0990904680140309,2.27118619218372,136
"137","Positive",1.88639594859927,0.648875851174419,3.77279189719855,137
"138","Negative",-0.0889981022114475,0.093591300216219,-0.177996204422895,138
"138","Positive",1.57048821170413,0.975433705559587,4.71146463511238,138
"139","Negative",-3.41199098023724,NA,-3.41199098023724,139
"139","Positive",0.455498463879977,NA,0.455498463879977,139
"140","Negative",-0.01582206800146,NA,-0.01582206800146,140
"140","Positive",0.00559957646039433,NA,0.00559957646039433,140
"141","Negative",-3.79690832379221,NA,-3.79690832379221,141
"142","Positive",1.84573720159035,2.0418745210556,7.38294880636139,142
"143","Negative",-1.05742741529209,1.47912191153201,-3.17228224587627,143
"143","Positive",2.60745698181807,0.539893172293209,5.21491396363613,143
"144","Negative",-0.906195998818041,0.545938092708173,-1.81239199763608,144
"144","Positive",1.19018848395457,0.751892928569252,3.57056545186371,144
"145","Negative",-1.3564106589252,0.503367134445799,-2.71282131785041,145
"145","Positive",1.4670669180566,1.5021815331765,2.93413383611321,145
"146","Negative",-1.89456294192155,NA,-1.89456294192155,146
"146","Positive",1.98308647567412,1.62470336468551,11.8985188540447,146
"147","Negative",-3.22923466615398,2.09695376072513,-6.45846933230797,147
"147","Positive",4.70064311218262,NA,4.70064311218262,147
"148","Negative",-1.53501254782385,NA,-1.53501254782385,148
"149","Positive",3.38616672947986,1.18115062840497,13.5446669179194,149
"151","Positive",3.02249692975965,2.49775420220416,9.06749078927894,151
"152","Negative",-2.12944194856842,1.71419829174065,-6.38832584570527,152
"152","Positive",2.59358582730992,2.45690310292508,5.18717165461984,152
"153","Positive",0.724622625987813,0.807407864136432,1.44924525197563,153
"-180","Negative",NA,NA,NA,-180
"-179","Negative",NA,NA,NA,-179
"-178","Negative",NA,NA,NA,-178
"-177","Negative",NA,NA,NA,-177
"-176","Negative",NA,NA,NA,-176
"-175","Negative",NA,NA,NA,-175
"-174","Negative",NA,NA,NA,-174
"-173","Negative",NA,NA,NA,-173
"-172","Negative",NA,NA,NA,-172
"-171","Negative",NA,NA,NA,-171
"-170","Negative",NA,NA,NA,-170
"-169","Negative",NA,NA,NA,-169
"-168","Negative",NA,NA,NA,-168
"-167","Negative",NA,NA,NA,-167
"-144","Negative",NA,NA,NA,-144
"-142","Negative",NA,NA,NA,-142
"-138","Negative",NA,NA,NA,-138
"-85","Negative",NA,NA,NA,-85
"-52","Negative",NA,NA,NA,-52
"-50","Negative",NA,NA,NA,-50
"-36","Negative",NA,NA,NA,-36
"-35","Negative",NA,NA,NA,-35
"-34","Negative",NA,NA,NA,-34
"-33","Negative",NA,NA,NA,-33
"-32","Negative",NA,NA,NA,-32
"-31","Negative",NA,NA,NA,-31
"-30","Negative",NA,NA,NA,-30
"-29","Negative",NA,NA,NA,-29
"-28","Negative",NA,NA,NA,-28
"-27","Negative",NA,NA,NA,-27
"-26","Negative",NA,NA,NA,-26
"-25","Negative",NA,NA,NA,-25
"-24","Negative",NA,NA,NA,-24
"-23","Negative",NA,NA,NA,-23
"-22","Negative",NA,NA,NA,-22
"-21","Negative",NA,NA,NA,-21
"-20","Negative",NA,NA,NA,-20
"-19","Negative",NA,NA,NA,-19
"-18","Negative",NA,NA,NA,-18
"-17","Negative",NA,NA,NA,-17
"-15","Negative",NA,NA,NA,-15
"-14","Negative",NA,NA,NA,-14
"-13","Negative",NA,NA,NA,-13
"-12","Negative",NA,NA,NA,-12
"-11","Negative",NA,NA,NA,-11
"-10","Negative",NA,NA,NA,-10
"1","Negative",NA,NA,NA,1
"2","Negative",NA,NA,NA,2
"3","Negative",NA,NA,NA,3
"5","Negative",NA,NA,NA,5
"57","Negative",NA,NA,NA,57
"60","Negative",NA,NA,NA,60
"91","Negative",NA,NA,NA,91
"95","Negative",NA,NA,NA,95
"99","Negative",NA,NA,NA,99
"101","Negative",NA,NA,NA,101
"102","Negative",NA,NA,NA,102
"104","Negative",NA,NA,NA,104
"106","Negative",NA,NA,NA,106
"107","Negative",NA,NA,NA,107
"109","Negative",NA,NA,NA,109
"111","Negative",NA,NA,NA,111
"128","Negative",NA,NA,NA,128
"130","Negative",NA,NA,NA,130
"133","Negative",NA,NA,NA,133
"134","Negative",NA,NA,NA,134
"150","Negative",NA,NA,NA,150
"154","Negative",NA,NA,NA,154
"155","Negative",NA,NA,NA,155
"156","Negative",NA,NA,NA,156
"157","Negative",NA,NA,NA,157
"158","Negative",NA,NA,NA,158
"159","Negative",NA,NA,NA,159
"160","Negative",NA,NA,NA,160
"161","Negative",NA,NA,NA,161
"162","Negative",NA,NA,NA,162
"163","Negative",NA,NA,NA,163
"164","Negative",NA,NA,NA,164
"165","Negative",NA,NA,NA,165
"166","Negative",NA,NA,NA,166
"167","Negative",NA,NA,NA,167
"168","Negative",NA,NA,NA,168
"169","Negative",NA,NA,NA,169
"170","Negative",NA,NA,NA,170
"171","Negative",NA,NA,NA,171
"172","Negative",NA,NA,NA,172
"173","Negative",NA,NA,NA,173
"174","Negative",NA,NA,NA,174
"175","Negative",NA,NA,NA,175
"176","Negative",NA,NA,NA,176
"177","Negative",NA,NA,NA,177
"178","Negative",NA,NA,NA,178
"179","Negative",NA,NA,NA,179
"180","Negative",NA,NA,NA,180
"-180","Positive",NA,NA,NA,-180
"-179","Positive",NA,NA,NA,-179
"-178","Positive",NA,NA,NA,-178
"-177","Positive",NA,NA,NA,-177
"-176","Positive",NA,NA,NA,-176
"-175","Positive",NA,NA,NA,-175
"-174","Positive",NA,NA,NA,-174
"-173","Positive",NA,NA,NA,-173
"-172","Positive",NA,NA,NA,-172
"-171","Positive",NA,NA,NA,-171
"-170","Positive",NA,NA,NA,-170
"-169","Positive",NA,NA,NA,-169
"-168","Positive",NA,NA,NA,-168
"-167","Positive",NA,NA,NA,-167
"-144","Positive",NA,NA,NA,-144
"-142","Positive",NA,NA,NA,-142
"-138","Positive",NA,NA,NA,-138
"-85","Positive",NA,NA,NA,-85
"-52","Positive",NA,NA,NA,-52
"-50","Positive",NA,NA,NA,-50
"-36","Positive",NA,NA,NA,-36
"-35","Positive",NA,NA,NA,-35
"-34","Positive",NA,NA,NA,-34
"-33","Positive",NA,NA,NA,-33
"-32","Positive",NA,NA,NA,-32
"-31","Positive",NA,NA,NA,-31
"-30","Positive",NA,NA,NA,-30
"-29","Positive",NA,NA,NA,-29
"-28","Positive",NA,NA,NA,-28
"-27","Positive",NA,NA,NA,-27
"-26","Positive",NA,NA,NA,-26
"-25","Positive",NA,NA,NA,-25
"-24","Positive",NA,NA,NA,-24
"-23","Positive",NA,NA,NA,-23
"-22","Positive",NA,NA,NA,-22
"-21","Positive",NA,NA,NA,-21
"-20","Positive",NA,NA,NA,-20
"-19","Positive",NA,NA,NA,-19
"-18","Positive",NA,NA,NA,-18
"-17","Positive",NA,NA,NA,-17
"-15","Positive",NA,NA,NA,-15
"-14","Positive",NA,NA,NA,-14
"-13","Positive",NA,NA,NA,-13
"-12","Positive",NA,NA,NA,-12
"-11","Positive",NA,NA,NA,-11
"-10","Positive",NA,NA,NA,-10
"1","Positive",NA,NA,NA,1
"2","Positive",NA,NA,NA,2
"3","Positive",NA,NA,NA,3
"5","Positive",NA,NA,NA,5
"57","Positive",NA,NA,NA,57
"60","Positive",NA,NA,NA,60
"91","Positive",NA,NA,NA,91
"95","Positive",NA,NA,NA,95
"99","Positive",NA,NA,NA,99
"101","Positive",NA,NA,NA,101
"102","Positive",NA,NA,NA,102
"104","Positive",NA,NA,NA,104
"106","Positive",NA,NA,NA,106
"107","Positive",NA,NA,NA,107
"109","Positive",NA,NA,NA,109
"111","Positive",NA,NA,NA,111
"128","Positive",NA,NA,NA,128
"130","Positive",NA,NA,NA,130
"133","Positive",NA,NA,NA,133
"134","Positive",NA,NA,NA,134
"150","Positive",NA,NA,NA,150
"154","Positive",NA,NA,NA,154
"155","Positive",NA,NA,NA,155
"156","Positive",NA,NA,NA,156
"157","Positive",NA,NA,NA,157
"158","Positive",NA,NA,NA,158
"159","Positive",NA,NA,NA,159
"160","Positive",NA,NA,NA,160
"161","Positive",NA,NA,NA,161
"162","Positive",NA,NA,NA,162
"163","Positive",NA,NA,NA,163
"164","Positive",NA,NA,NA,164
"165","Positive",NA,NA,NA,165
"166","Positive",NA,NA,NA,166
"167","Positive",NA,NA,NA,167
"168","Positive",NA,NA,NA,168
"169","Positive",NA,NA,NA,169
"170","Positive",NA,NA,NA,170
"171","Positive",NA,NA,NA,171
"172","Positive",NA,NA,NA,172
"173","Positive",NA,NA,NA,173
"174","Positive",NA,NA,NA,174
"175","Positive",NA,NA,NA,175
"176","Positive",NA,NA,NA,176
"177","Positive",NA,NA,NA,177
"178","Positive",NA,NA,NA,178
"179","Positive",NA,NA,NA,179
"180","Positive",NA,NA,NA,180
