"year","ID","obs_count","mean_annual_storage","sd_annual_storage"
"1997",9739,11,901.988847212358,29.6364414428006
"1997",9816,9,1185.0756632487,251.965086805369
"1997",9819,7,444.247868129185,32.0711451874578
"1997",9864,5,1140.82038574219,265.026207833851
"1997",9888,4,567.74861907959,53.222314660212
"1997",10085,3,609.039418538411,123.33160180741
"1997",10110,9,203.167521158854,37.2096401084223
"1997",10243,3,1.47965017954508,0.756729743470476
"1997",10255,3,747.633626302083,11.92196708317
"1997",10375,4,4320.8271484375,39.4339685828784
"1997",13862,3,1635.92305501302,44.7827165908756
"1997",14203,2,374.016632080078,3.36799310243138
"1997",14209,2,299.126266479492,0.795041965919677
"1997",15118,1,633.018615722656,NA
"1997",15304,2,196.551403045654,142.607073189292
"1997",15458,3,129.597412109375,20.8693796395231
"1997",16140,5,335.86142578125,30.9206492646193
"1997",16412,7,2000.95023018973,64.985778509816
"1997",16471,11,112.242710460316,11.2404515705277
"1997",16636,8,2657.92572021484,134.923760691159
"1997",60026,5,150.947189331055,0.688843000237203
"1997",116011,3,357.60166422526,39.2682858216003
"1997",117481,7,12.1103844642639,3.91935821673127
"1997",120872,1,111.922546386719,NA
"1998",270,3,10236.9912109375,16.2478004434127
"1998",273,3,9173.80631510417,242.954353914451
"1998",628,6,76933.5481770833,10502.0644135718
"1998",629,6,497.534678141276,6.20698364609464
"1998",717,5,2889.78803710938,79.2110247145264
"1998",723,7,3068.57850864955,31.1232936392852
"1998",724,8,27541.9897460938,2022.33284361616
"1998",776,4,4899.87060546875,35.1194542843116
"1998",778,6,10513.8510742188,18.0812542105392
"1998",823,8,3688.15817260742,287.67436270064
"1998",839,9,9176.79085286458,874.384545651643
"1998",855,10,617.943014526367,167.923251774881
"1998",857,5,259.9525390625,36.8474303192956
"1998",860,9,1514.0399983724,122.021562076207
"1998",870,11,8762.35999644886,33.9588936390761
"1998",875,6,4553.82926432292,501.462527212375
"1998",879,6,804.746938069661,105.797367847636
"1998",884,8,1221.88421630859,238.646486662878
"1998",891,6,3316.29435221354,388.616447989895
"1998",902,4,4697.56457519531,175.412115621106
"1998",903,4,13468.9270019531,3458.04889604483
"1998",904,7,3006.64767020089,388.099804775059
"1998",914,7,6536.86579241071,514.257671562119
"1998",916,8,211.356435775757,58.2997831989014
"1998",929,6,11136.7180989583,1527.49017668188
"1998",930,8,8424.88726806641,1333.04209739238
"1998",932,7,15678.0721261161,2492.1323430785
"1998",939,7,7136.47244698661,87.0926131424675
"1998",954,5,6582.959765625,715.109735987494
"1998",957,3,5797.86653645833,387.59112298515
"1998",960,6,2981.39050292969,223.775324772341
"1998",977,6,1417.42850748698,55.7247021031079
"1998",994,6,11705.1839192708,267.243325395918
"1998",1082,4,2753.90948486328,183.944018655381
"1998",1112,2,2378.86010742188,2.26011767072614
"1998",1179,2,781.976226806641,0.113722312526035
"1998",1186,5,1922.61369628906,67.6969599480209
"1998",1196,1,1268.8193359375,NA
"1998",1197,3,278.876220703125,33.258694416903
"1998",1198,4,56375.1064453125,7605.13166139093
"1998",1204,1,5774.2939453125,NA
"1998",1227,6,1196.54595438639,468.350642543117
"1998",1234,4,520.66077041626,340.270445529486
"1998",1239,2,2435.37670898438,6.45649258212326
"1998",1273,2,9.29622793197632,1.25884948916872
"1998",1288,2,516.934539794922,1.2132250198935
"1998",1289,1,1420.93408203125,NA
"1998",1333,7,2238.93477957589,12.3362853270596
"1998",1337,7,17333.0756138393,648.452426373953
"1998",1355,9,7962.13297526042,1511.35273614307
"1998",1360,8,595.791915893555,309.667484587682
"1998",1392,8,2787.11444091797,417.615317781765
"1998",1398,9,22553.5020616319,4935.02828485927
"1998",1400,8,25094.8376464844,510.620340655274
"1998",1407,4,588.882629394531,27.0021189894592
"1998",1408,10,6312.14243164062,1176.48483524922
"1998",1414,6,3865.1465250651,28.7176715027413
"1998",1427,1,1630.95227050781,NA
"1998",1447,2,3303.04113769531,279.754471945164
"1998",1452,6,8652.61165364583,57.4277988934741
"1998",1481,9,3781.48624674479,314.133800723408
"1998",1504,8,5023.21563720703,1390.45364606349
"1998",1540,1,18482.833984375,NA
"1998",1543,4,1106.68426513672,261.378981680283
"1998",1545,1,368.221984863281,NA
"1998",1546,1,790.833679199219,NA
"1998",1562,9,5687.23741319444,122.185895602622
"1998",1612,8,4926.33020019531,45.5391717094266
"1998",1619,3,1042.21547444661,170.446168177732
"1998",1626,8,472.685466766357,39.3183103987848
"1998",1631,10,912.970202636719,96.7350559514662
"1998",1690,12,1039.45739237467,45.22295303004
"1998",1697,11,1189.13146972656,109.642821915584
"1998",4616,3,1071.66076660156,62.8804036296473
"1998",8866,5,14.4696670532227,2.36167882467645
"1998",8978,7,1071.77373395647,56.645596060875
"1998",9360,10,1688.58734130859,13.7688107467519
"1998",9739,11,872.377990722656,56.5313220044474
"1998",9816,11,1016.09180242365,334.663057407262
"1998",9819,9,466.53116522895,25.1250486782831
"1998",9864,9,1203.86210123698,44.7111097232432
"1998",9888,4,444.032341003418,130.994105597179
"1998",10085,6,607.161590576172,32.3589438887168
"1998",10110,3,163.430842081706,10.5057727929554
"1998",10243,4,1.11981852352619,0.547899570535112
"1998",10255,5,741.062084960937,6.79797173664966
"1998",10375,5,4060.77412109375,532.722818680617
"1998",13862,5,1482.95900878906,73.6652680028141
"1998",13878,1,6.69657850265503,NA
"1998",14705,6,644.87250773112,49.7907051140402
"1998",14747,4,1041.01577758789,130.02744472151
"1998",14834,9,61.9685685899523,21.1895892290969
"1998",15101,7,38.70006779262,18.3276532765841
"1998",15118,7,1111.0909336635,188.531915867265
"1998",15304,7,92.4846000671387,17.1421467546457
"1998",15458,10,124.541521453857,19.5966060055322
"1998",15883,2,273.911422729492,18.9480146560575
"1998",16140,5,760.803845214844,132.600712362814
"1998",16412,9,2169.48909505208,23.16963230638
"1998",16471,9,83.284571117825,54.7479347226822
"1998",16636,9,2021.22859700521,179.146518706108
"1998",60026,3,154.921152750651,5.66050595049409
"1998",116011,3,368.430297851562,45.3589989575624
"1998",117481,3,13.2308340072632,1.34891779142782
"1998",120872,3,109.309748331706,15.1847974570764
"1998",166505,3,18.2207012176514,0.0936468055355046
"1999",270,4,10174.8889160156,132.582593785211
"1999",273,3,9275.54329427083,348.814848074397
"1999",628,6,76276.3802083333,11462.636677888
"1999",629,6,498.980331420898,11.2917862074539
"1999",717,6,2957.92362467448,74.21873357952
"1999",723,7,3173.21829659598,49.9506073925588
"1999",724,7,26056.6060267857,5094.55418107926
"1999",776,9,4993.18218315972,80.5622977976501
"1999",778,8,10467.6202392578,131.450287912419
"1999",823,10,3764.2087890625,183.648311340273
"1999",839,8,9267.16333007812,404.151846303997
"1999",855,11,737.66738614169,95.5597738974144
"1999",857,7,230.711887904576,34.6117146803723
"1999",860,10,1791.70301513672,78.5511808422467
"1999",870,12,8544.66361490885,586.994161060503
"1999",875,5,5358.656640625,231.145477261114
"1999",879,9,784.61286078559,103.090396705107
"1999",884,8,1310.27127075195,160.975063210259
"1999",891,8,3530.05764770508,444.837541854082
"1999",902,4,4232.52355957031,611.000634781869
"1999",903,8,14975.1082763672,1560.43077466962
"1999",904,7,3097.544921875,350.020488401766
"1999",914,7,6811.25237165179,396.393932250433
"1999",916,7,251.264301845006,34.9484002349918
"1999",929,10,9306.17739257813,1593.98200487117
"1999",930,12,7251.51497395833,1324.48737381042
"1999",932,10,14272.738671875,1827.4800810783
"1999",939,11,6865.17018821023,549.828292517896
"1999",954,10,6545.12895507812,586.321659655891
"1999",957,9,5981.328125,527.093206131814
"1999",960,11,2813.88152521307,177.926496930426
"1999",977,6,1184.11295572917,121.573416279008
"1999",994,9,11792.2173394097,140.033947406057
"1999",1082,3,3009.17805989583,30.3550972610433
"1999",1112,2,2328.08984375,49.8817568351387
"1999",1179,2,777.517974853516,1.46311199884065
"1999",1186,3,1849.19873046875,28.1551649581028
"1999",1196,2,1187.04217529297,27.4453587955146
"1999",1197,2,267.794128417969,95.8589756762621
"1999",1198,1,57886.33203125,NA
"1999",1200,1,923.863098144531,NA
"1999",1204,2,5572.13891601562,150.73976684153
"1999",1227,4,827.089981079102,170.368471761225
"1999",1234,2,166.270174980164,205.739714228209
"1999",1239,4,2427.81658935547,19.9999328466868
"1999",1253,2,3599.80493164062,31.635432584472
"1999",1259,1,1413.29016113281,NA
"1999",1273,2,811.651397705078,695.913355072766
"1999",1288,3,506.641082763672,9.49945247051279
"1999",1289,3,2045.6054280599,347.734302972456
"1999",1333,3,2224.86710611979,27.8491909192653
"1999",1337,4,17018.8198242188,450.969985491458
"1999",1355,4,7099.31945800781,927.714786207272
"1999",1360,3,442.460678100586,390.798056055317
"1999",1389,2,6280.91723632812,161.001792110293
"1999",1392,4,2679.02416992188,662.612465758171
"1999",1398,7,20644.9098772321,5813.92493833384
"1999",1400,6,25200.3287760417,424.410342001976
"1999",1407,5,578.214825439453,47.2788101737565
"1999",1408,8,4495.16439819336,1934.95120347635
"1999",1414,6,3831.0419514974,21.7812710171748
"1999",1427,3,1691.62247721354,53.1131290760363
"1999",1447,3,3649.728515625,31.3316357241297
"1999",1452,4,8620.52465820312,32.5128753137394
"1999",1481,7,3965.0185546875,113.93911280522
"1999",1488,1,623.904052734375,NA
"1999",1504,9,5404.18109809028,658.333114538227
"1999",1508,3,4096.02612304688,36.1648581543586
"1999",1514,4,11480.0610351562,1439.22792133748
"1999",1518,4,1383.99256896973,461.745594307866
"1999",1528,3,2746.01977539062,187.293468294311
"1999",1530,1,619.557373046875,NA
"1999",1540,2,22814.8857421875,19.1899389152091
"1999",1543,5,1065.82561035156,54.6510778281192
"1999",1545,3,1034.23305257161,34.2906310803236
"1999",1546,1,789.415100097656,NA
"1999",1562,7,5495.85498046875,610.990728077786
"1999",1574,2,1409.20648193359,486.513547828409
"1999",1591,3,1716.57954915365,48.4244525383321
"1999",1605,2,818.188232421875,15.1829429439882
"1999",1612,8,4524.14666748047,614.548471849204
"1999",1619,1,1155.96362304688,NA
"1999",1626,5,527.249102783203,29.152666688889
"1999",1631,5,873.49873046875,118.385087597054
"1999",1690,12,989.724716186523,104.973709152813
"1999",1697,11,1199.73010253906,17.1229223606877
"1999",4616,3,1093.25887044271,7.42189989018868
"1999",8866,7,14.138888495309,1.17016024253901
"1999",8978,6,1056.17366536458,70.656180295765
"1999",9360,10,1693.33737792969,21.6118507567447
"1999",9739,12,865.216028849284,34.8726595134441
"1999",9816,9,1269.63806152344,325.918332225473
"1999",9819,11,488.487487792969,20.4625346134011
"1999",9864,8,1095.31312561035,206.334224860625
"1999",9888,7,636.988595145089,46.5524766417177
"1999",10085,9,618.505154079861,65.4440041919449
"1999",10110,8,153.690161705017,15.608997197009
"1999",10243,8,1.2227474944666,0.684090005090849
"1999",10255,9,729.886847601997,11.1164488211687
"1999",10375,11,4196.84368341619,169.322844667926
"1999",13862,4,1504.90716552734,39.3114401930828
"1999",13878,1,2.78866577148438,NA
"1999",14203,3,371.404703776042,0.913784682984778
"1999",14209,2,297.540756225586,2.04395896018093
"1999",14705,2,572.212738037109,52.0981550741423
"1999",14747,6,1043.76690673828,85.7155170332958
"1999",14834,2,30.7611904144287,0.153266171672896
"1999",14927,1,1606.15393066406,NA
"1999",15101,2,47.2870044708252,8.1801381910197
"1999",15118,3,991.758911132812,271.34874998959
"1999",15304,5,93.6443153381348,69.3884150264921
"1999",15420,3,3893.94946289062,297.667637447691
"1999",15458,10,127.909966278076,15.1861034260378
"1999",15609,1,747.503723144531,NA
"1999",15657,2,145.816802978516,2.255327091337
"1999",15883,5,328.900933837891,44.7793062351323
"1999",15943,1,785.8564453125,NA
"1999",15950,1,317.712341308594,NA
"1999",16140,3,762.588826497396,128.652520608069
"1999",16412,5,2127.59135742187,23.4239666798149
"1999",16471,12,143.592076619466,7.55673508827556
"1999",16636,10,1916.39364013672,181.349005284859
"1999",41311,2,73.3663902282715,3.01324746178743
"1999",60026,4,150.753971099854,1.75538345890416
"1999",116011,7,370.032754080636,38.2370062266031
"1999",117481,6,13.2127779324849,4.84539875056117
"1999",120872,9,115.03559451633,12.6458980943289
"1999",166505,3,16.0524479548136,1.38424238367203
"1999",171421,2,42.8391494750977,2.42633674905819
"1999",180536,3,5.29041874408722,6.03351223221666
"1999",180837,2,19.9012250900269,1.3832379889411
"2000",270,4,10106.2001953125,125.469180455465
"2000",273,2,9431.05859375,263.582339094878
"2000",380,1,221.332992553711,NA
"2000",628,6,76294.0481770833,8225.1882714362
"2000",629,6,484.60243733724,7.57591378759162
"2000",717,6,2986.32548014323,25.7157585672827
"2000",723,7,3168.41413225446,23.4127531828832
"2000",724,8,27579.7348632812,1951.87617375887
"2000",776,9,5010.58664279514,90.3471753594002
"2000",778,9,10388.2116970486,138.266343141323
"2000",823,10,3617.75925292969,292.604342495265
"2000",839,10,7893.58720703125,238.866692339203
"2000",855,12,550.927337646484,152.520283592966
"2000",857,7,233.40450831822,40.2322250731439
"2000",860,10,1834.71108398437,60.3550468663308
"2000",870,12,8754.69702148438,63.4125651069839
"2000",875,8,5565.64617919922,618.346728986747
"2000",879,7,741.311872209821,62.8513795640052
"2000",884,11,1381.26171875,83.9538894848545
"2000",891,10,3612.45107421875,285.41686850323
"2000",902,9,4535.3466796875,646.077715308451
"2000",903,10,14818.5640625,1124.1459574957
"2000",904,8,3279.58801269531,101.757857405933
"2000",914,11,6892.56924715909,462.376662737221
"2000",916,9,248.332572089301,30.537554681007
"2000",929,11,9755.65052379261,2468.11591988219
"2000",930,11,6244.06649502841,1214.02572797425
"2000",932,9,11247.6220703125,2305.75110565399
"2000",939,12,6887.89086914062,320.604043142468
"2000",954,10,6237.78256835937,627.325012388072
"2000",957,11,6206.37832919034,187.358348176989
"2000",960,12,2596.78179931641,269.886753711635
"2000",977,11,1323.39922540838,87.0362248610748
"2000",994,8,11789.6853027344,93.6576409400495
"2000",1082,4,3094.75213623047,29.0694424136685
"2000",1112,4,2290.62170410156,55.907912608451
"2000",1179,5,759.082751464844,60.2067923450822
"2000",1186,6,1874.59712727865,68.515023770654
"2000",1196,5,1171.07426757813,188.440933618463
"2000",1197,4,287.764739990234,29.7038876931971
"2000",1198,5,56025.19375,6413.99122625607
"2000",1200,6,966.324930826823,24.5028323461836
"2000",1204,4,5740.1318359375,56.4340345826192
"2000",1227,6,1180.26625569661,247.3397178436
"2000",1234,7,391.651005881173,452.761673112422
"2000",1239,7,2441.32543945312,32.5364567061688
"2000",1253,6,3470.86511230469,272.460337226442
"2000",1259,4,1457.65612792969,20.8159955323568
"2000",1273,6,1135.46217854818,121.803385482777
"2000",1288,8,454.99914932251,111.470208290782
"2000",1289,4,1979.83740234375,331.575587402533
"2000",1333,7,2204.8553641183,34.5200996373304
"2000",1337,8,14462.0362548828,565.934983372793
"2000",1355,8,8268.20239257812,1227.90520924425
"2000",1360,8,329.40277838707,278.72666654179
"2000",1389,9,6287.82655164931,154.318083254764
"2000",1392,8,2758.3092956543,407.207925256547
"2000",1398,9,17163.7189670139,7739.9746882322
"2000",1400,9,24529.9950086806,1871.58304467934
"2000",1407,9,409.123491075304,84.457235362346
"2000",1408,10,4285.07921142578,2157.04185345757
"2000",1414,7,3812.58879743304,28.7100733325387
"2000",1427,7,1700.86352539062,56.1252763056556
"2000",1447,7,3569.36743164062,182.812734725236
"2000",1452,5,8415.63515625,330.33834139458
"2000",1481,10,3951.16613769531,245.407865886513
"2000",1488,5,1809.16778755188,1741.85321729266
"2000",1504,10,4112.03405761719,793.661868046464
"2000",1508,4,3967.73791503906,182.871766402348
"2000",1514,4,12547.5144042969,449.559066679712
"2000",1518,7,1387.81511579241,399.411767104794
"2000",1528,5,2695.191796875,288.691490972119
"2000",1530,5,579.660504150391,75.9296710914681
"2000",1540,5,19387.40703125,3579.46032595467
"2000",1543,5,997.36494140625,88.6496943471392
"2000",1545,9,633.910919189453,134.145534584317
"2000",1546,6,629.133941650391,111.835773683873
"2000",1562,12,5654.11673990885,232.995648657645
"2000",1574,4,1738.12780761719,375.814000308133
"2000",1591,8,1677.17680358887,57.0663066793104
"2000",1605,8,616.746765136719,78.7009303358263
"2000",1612,7,3361.63612583705,508.391448543076
"2000",1619,5,1147.10068359375,87.6372688789861
"2000",1626,5,558.889135742187,15.2534527239008
"2000",1631,6,905.87890625,135.220951417485
"2000",1690,12,1081.71461995443,32.7682449070008
"2000",1697,11,1164.83914462003,18.9985051444711
"2000",4616,5,1077.00015869141,42.7217646883961
"2000",8866,6,14.3759309450785,1.84127541191626
"2000",8978,7,1030.72997174944,96.354829276563
"2000",9360,10,1707.30432128906,31.7275981373441
"2000",9739,11,845.187583229759,32.8504175668534
"2000",9816,10,1206.36057128906,294.991466908884
"2000",9819,12,465.23427327474,42.0757072180111
"2000",9864,8,1029.96479034424,87.8828258467611
"2000",9888,7,582.364471435547,82.3969082927359
"2000",10085,8,616.614162445068,63.4115839468283
"2000",10110,10,187.368907165527,30.6974377191768
"2000",10243,9,804.971957736545,30.9935455216022
"2000",10255,10,698.369165039063,30.8065594875316
"2000",10375,12,4206.59486897786,148.152651247597
"2000",13862,5,1608.68627929688,66.751013231981
"2000",13878,4,9.42450531665236,12.3751756860295
"2000",14203,7,375.622824532645,15.1582835362547
"2000",14209,6,299.34267171224,7.46018712780783
"2000",14705,4,769.465057373047,122.752910060401
"2000",14747,7,1063.65127127511,88.7809511240019
"2000",14834,7,31.733863558088,12.2175843973303
"2000",14927,10,4199.63862304688,1599.20942997593
"2000",15101,7,311.571707589286,113.586649188383
"2000",15118,9,845.40715874566,315.628655552057
"2000",15304,5,73.1504512786865,46.8823585174374
"2000",15420,8,3033.51745605469,679.627333699602
"2000",15458,11,125.392371437766,18.0442278737229
"2000",15609,5,826.030932617188,83.8083480674718
"2000",15657,5,129.111437988281,10.3418537340749
"2000",15883,6,276.77544148763,62.7929999875594
"2000",15943,8,755.946487426758,14.9083579061842
"2000",15950,6,223.076801300049,70.2591304945386
"2000",16140,3,864.920817057292,107.159729401976
"2000",16412,7,2128.82913643973,18.3647317213715
"2000",16471,10,73.4242606639862,46.2073014868813
"2000",16636,9,1906.85896809896,343.542620317521
"2000",41311,4,87.1439399719238,6.55270281570215
"2000",60026,4,154.449657440186,2.81756400543754
"2000",116011,8,225.662088394165,40.6020886181086
"2000",117481,7,12.6078506878444,3.65532424030919
"2000",120872,7,112.833975655692,5.50063276570001
"2000",166505,2,5.59491023421288,7.08910855963632
"2000",171421,7,45.0906301225935,4.40428137642719
"2000",180536,6,4.47013406952222,4.78711026279233
"2000",180837,6,14.9184017976125,8.70909587856017
"2001",270,3,10196.037109375,88.2098833277378
"2001",273,2,9205.162109375,156.135253984891
"2001",380,3,227.894220987956,6.85179530195527
"2001",628,6,68764.2272135417,10567.8977827895
"2001",629,6,467.96462504069,11.4332478989557
"2001",717,6,2855.65543619792,49.7126742135393
"2001",723,7,3210.080078125,65.9716518800799
"2001",724,8,26352.7592773438,3765.57858560612
"2001",776,9,4848.36583116319,215.373318995196
"2001",778,8,10133.1932373047,156.812867567957
"2001",823,10,3462.52875976563,99.6714895126905
"2001",839,11,9596.47647372159,214.999935526929
"2001",855,12,509.365562438965,86.2699996293491
"2001",857,7,262.78866141183,31.2946613120919
"2001",860,9,1686.94512261285,83.6910457029135
"2001",870,8,8664.38922119141,303.389419421071
"2001",875,6,4926.11263020833,619.825428752889
"2001",879,11,449.520982222124,108.339547186384
"2001",884,11,1278.74887917259,157.354864810529
"2001",891,12,3404.18861897786,364.413069559055
"2001",902,10,4718.97329101563,224.375658613665
"2001",903,9,14670.8882378472,1532.69180594966
"2001",904,11,3097.74038973722,347.880860955754
"2001",914,12,6738.1630452474,592.061200853454
"2001",916,10,251.6939453125,28.4915645291523
"2001",929,12,7795.16007486979,726.67145883089
"2001",930,12,5877.96598307292,844.578469342835
"2001",932,10,8030.11831054688,788.409366058944
"2001",939,12,6675.84252929688,224.069841695847
"2001",954,8,5695.00225830078,353.198943912465
"2001",957,8,6344.72814941406,81.3526394947784
"2001",960,11,2928.95183771307,112.265294091174
"2001",977,9,1396.19563802083,114.402307087457
"2001",994,9,11821.4918619792,106.673141311051
"2001",1082,4,3030.19055175781,123.269215301629
"2001",1112,4,2339.59808349609,7.22799550840814
"2001",1179,4,784.888153076172,7.31237248714715
"2001",1186,4,1875.07333374023,67.5666510300721
"2001",1196,3,1243.45194498698,190.392255058101
"2001",1197,5,361.517498779297,50.6875788192661
"2001",1198,6,60048.93359375,4026.05469451986
"2001",1200,5,975.9953125,19.0319923561065
"2001",1204,5,5690.141796875,123.851325920012
"2001",1227,5,1257.18707275391,389.136877162438
"2001",1234,4,295.687297582626,405.341147267461
"2001",1239,7,2424.40705217634,44.7388764404495
"2001",1253,8,3432.6716003418,236.410999572116
"2001",1259,5,1423.32536621094,39.0767900090937
"2001",1273,4,395.370246887207,385.344881280177
"2001",1288,8,444.795902252197,15.3342197488149
"2001",1289,4,2211.88916015625,45.7933514182133
"2001",1333,5,2152.31040039063,30.6426619940524
"2001",1337,5,14550.03828125,427.756601533163
"2001",1355,10,8110.68247070312,1505.8373683582
"2001",1360,6,456.184575398763,364.356847883266
"2001",1389,9,6301.69075520833,192.732565095473
"2001",1392,10,1856.53719482422,260.752928767852
"2001",1398,6,19801.6306966146,5911.93363657396
"2001",1400,8,24612.2084960938,1165.07182823105
"2001",1407,9,334.704342312283,39.8398830263162
"2001",1408,8,4224.20745849609,1551.51409136785
"2001",1414,5,3756.70478515625,4.8815332534458
"2001",1427,6,1741.83730061849,54.1928208948675
"2001",1447,7,3667.0499093192,75.4114262636184
"2001",1452,5,8531.000390625,45.7370995984896
"2001",1481,8,4029.66723632812,452.652376019317
"2001",1488,3,2298.13753255208,506.39904795444
"2001",1504,10,3235.31118164062,1178.50210238997
"2001",1508,5,3583.37719726562,584.052676373739
"2001",1514,4,11112.625,2541.41179300596
"2001",1518,5,1978.02517089844,324.614796661936
"2001",1528,4,2523.28332519531,384.971987900715
"2001",1530,7,610.817256382534,66.1322956083369
"2001",1540,6,21015.9947916667,961.076356297339
"2001",1543,6,930.384999593099,119.067429302617
"2001",1545,6,651.279317220052,229.892588756291
"2001",1546,6,653.101847330729,104.964629016194
"2001",1562,5,5751.81474609375,23.3718843897946
"2001",1574,1,1655.34008789062,NA
"2001",1591,8,1459.00077056885,272.764183303056
"2001",1605,9,507.445305718316,22.5650156959536
"2001",1612,8,4530.06292724609,63.578859215196
"2001",1619,8,1089.6544418335,205.261987791556
"2001",1626,6,598.801615397135,19.2150545319873
"2001",1631,8,903.786483764648,144.563197500355
"2001",1690,11,1061.90373646129,45.1466442727888
"2001",1697,10,1126.66520996094,41.6758112572327
"2001",4616,3,1078.14628092448,29.3216927339293
"2001",8866,7,14.1144262041364,2.23286165357083
"2001",8978,7,883.684500558036,107.928696713117
"2001",9360,10,1712.89572753906,18.1191764147411
"2001",9739,8,808.25023651123,34.7149865203339
"2001",9816,10,1077.38155517578,276.730060719449
"2001",9819,7,485.336390904018,32.0329583499897
"2001",9864,9,868.297159830729,107.053063838947
"2001",9888,5,574.098760986328,104.728614854757
"2001",10085,8,584.741634368896,75.0569133987545
"2001",10110,12,193.685335795085,29.3302486633759
"2001",10243,11,896.92763449929,27.0622538930133
"2001",10255,11,659.017461603338,46.3449559268288
"2001",10375,8,4216.06338500977,205.744345346742
"2001",13862,7,1558.79216657366,74.8876637908901
"2001",13878,2,1.26158326864243,0.176403527099921
"2001",14203,7,376.664960588728,7.87804455446727
"2001",14209,5,300.796472167969,7.47911367591103
"2001",14705,2,702.898529052734,8.07799580941573
"2001",14747,6,902.722290039062,76.3901012977658
"2001",14834,6,73.2999286651611,6.67850511023235
"2001",14927,7,4340.12147739955,1817.06926740381
"2001",15101,6,1016.61735026042,67.6100642073465
"2001",15118,5,554.031048583984,97.3723627673279
"2001",15304,3,46.6160697937012,5.28859155362309
"2001",15420,4,3399.01312255859,283.510724689513
"2001",15458,8,132.768802642822,19.8554692659991
"2001",15609,7,876.302307128906,136.31850031772
"2001",15657,4,137.038417816162,10.1496491557238
"2001",15883,6,229.161295572917,72.7246190390048
"2001",15943,6,596.48420715332,133.085477488803
"2001",15950,6,273.916742960612,16.707801040241
"2001",16140,7,989.803292410714,115.804408895626
"2001",16412,9,2152.24842664931,32.9723113751396
"2001",16471,6,22.2458530413472,34.7351693535643
"2001",16636,7,2083.80991908482,180.068389262833
"2001",41311,4,81.024621963501,9.46923635809998
"2001",60026,4,151.397109985352,1.69002192707817
"2001",116011,5,157.669123840332,49.576243570237
"2001",117481,11,11.2851116765629,5.59338348628851
"2001",120872,10,105.599401092529,12.3834002015039
"2001",166505,4,16.5291388034821,2.02154870712195
"2001",171421,4,32.1450242996216,2.56050392364929
"2001",180536,6,13.6500306030114,8.93872177676682
"2001",180837,6,14.9324376930793,17.5232077575103
"2002",270,3,9759.02994791667,596.69669498487
"2002",273,2,9311.70654296875,84.8258829177116
"2002",380,3,228.541102091471,3.68787111979003
"2002",628,6,76239.5208333333,10117.3996353661
"2002",629,6,443.318242390951,5.9022029544786
"2002",717,6,2911.89481608073,80.7765789145995
"2002",723,7,3201.75310407366,104.207393289763
"2002",724,8,28208.9826660156,1623.21804962888
"2002",776,9,4539.79367404514,309.725908008885
"2002",778,6,9577.06363932292,209.656407578192
"2002",823,9,3585.82326931424,136.674972347884
"2002",839,11,9328.52601207386,488.106203261972
"2002",855,10,556.396789550781,181.291515727011
"2002",857,6,263.565200805664,34.3603953327636
"2002",860,9,1477.94685872396,57.1230149348414
"2002",870,4,8522.06616210938,268.841445300321
"2002",875,5,4974.45161132813,714.516816347807
"2002",879,8,434.52271270752,58.8397345094586
"2002",884,9,1272.14770507812,109.034138364697
"2002",891,9,3364.36480034722,437.976813766509
"2002",902,8,4671.47836303711,321.593583507936
"2002",903,7,14306.4520089286,1366.38119957631
"2002",904,8,3103.73773193359,254.307771473235
"2002",914,12,7004.41438802083,723.058702396575
"2002",916,10,240.52557220459,22.6279031542566
"2002",929,10,12147.9055664063,1104.00565817189
"2002",930,11,8496.75479403409,713.29427884118
"2002",932,11,12699.7879083807,1139.8782791553
"2002",939,12,6698.52087402344,286.857960382657
"2002",954,8,5365.32064819336,877.209930886389
"2002",957,9,6250.85101996528,196.984056123857
"2002",960,10,2872.59113769531,189.804371437812
"2002",977,10,1460.66971435547,57.473370416946
"2002",994,7,11817.8125,48.1380743456884
"2002",1082,4,3088.54644775391,33.3229446733229
"2002",1112,4,2341.48864746094,18.6440752481029
"2002",1179,4,784.504928588867,2.80122880333669
"2002",1186,7,1879.39461844308,62.9364943831111
"2002",1196,3,1360.87565104167,94.9901009799066
"2002",1197,6,348.568445841471,47.361175755992
"2002",1198,6,54677.0325520833,5601.91750007285
"2002",1200,5,985.548156738281,14.9339638995178
"2002",1204,5,5660.7716796875,152.083215433946
"2002",1227,7,1244.39078194754,427.444465024421
"2002",1234,4,730.070474147797,571.151401110595
"2002",1239,7,2433.30702427455,25.3941074678298
"2002",1253,6,3297.52022298177,605.517684548616
"2002",1259,6,1323.49733479818,87.6635612982528
"2002",1273,1,45.0673446655273,NA
"2002",1288,8,322.786998748779,57.6185309251212
"2002",1289,6,2133.28802490234,224.103192284931
"2002",1333,6,2161.0654703776,45.5452579559124
"2002",1337,4,16614.7795410156,334.080925128544
"2002",1355,6,8745.51790364583,1010.39050498239
"2002",1360,6,337.18393834432,217.305609349367
"2002",1389,9,6446.88986545139,102.121182160269
"2002",1392,6,2411.22904459635,161.279296928989
"2002",1398,6,19871.5948893229,5897.84856867459
"2002",1400,5,24147.9859375,2704.06007501051
"2002",1407,7,256.617196219308,111.406195208341
"2002",1408,7,5172.58537946429,1826.63092342082
"2002",1414,7,3738.30834960938,11.1236175899767
"2002",1427,7,1721.05167061942,53.9222692648993
"2002",1447,7,3722.42668805804,60.8291730309025
